DEPARTAMENTO,PROVINCIA,ANIO,MES,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M
LA LIBERTAD,PATAZ,2025,12,17.64,0.26,6.91,59.75,11.38,22.95,0.38,1.7
LA LIBERTAD,SANCHEZ CARRION,2021,1,15.82,1.02,8.81,75.5,10.95,19.58,2.67,1.56
LA LIBERTAD,SANCHEZ CARRION,2021,2,20.54,0.73,8.22,68.88,11.58,22.13,2.87,1.9
LA LIBERTAD,SANCHEZ CARRION,2021,3,16.22,2.38,8.45,75.39,10.45,21.15,2.81,1.65
LA LIBERTAD,SANCHEZ CARRION,2021,4,17.11,0.85,8.94,74.88,11.47,20.79,3.55,1.31
LA LIBERTAD,SANCHEZ CARRION,2021,5,17.82,0.61,8.41,71.83,11.39,20.55,3.78,1.67
LA LIBERTAD,SANCHEZ CARRION,2021,6,16.87,0.27,7.92,69.88,10.97,20.71,3.4,1.6
LA LIBERTAD,SANCHEZ CARRION,2021,7,19.73,0.48,7.0,64.42,10.91,21.78,1.05,2.32
LA LIBERTAD,SANCHEZ CARRION,2021,8,19.8,0.3,7.29,62.94,11.72,21.8,1.97,2.26
LA LIBERTAD,SANCHEZ CARRION,2021,9,20.41,0.95,7.88,66.38,11.85,22.61,3.5,2.29
LA LIBERTAD,SANCHEZ CARRION,2021,10,18.9,1.55,8.72,69.06,12.53,24.31,3.38,1.58
LA LIBERTAD,SANCHEZ CARRION,2021,11,19.0,1.46,7.75,65.68,11.48,22.48,3.0,1.63
LA LIBERTAD,SANCHEZ CARRION,2021,12,19.59,1.94,8.59,72.67,11.29,22.88,2.7,1.62
LA LIBERTAD,SANCHEZ CARRION,2022,1,18.72,1.25,8.26,72.37,10.83,22.37,1.88,1.8
LA LIBERTAD,SANCHEZ CARRION,2022,2,15.64,2.64,8.66,74.81,10.95,20.72,1.92,1.46
LA LIBERTAD,SANCHEZ CARRION,2022,3,16.29,2.46,8.95,78.82,10.48,19.5,2.91,1.55
LA LIBERTAD,SANCHEZ CARRION,2022,4,16.48,1.74,9.23,78.51,11.07,20.53,2.92,1.45
LA LIBERTAD,SANCHEZ CARRION,2022,5,17.01,1.38,8.83,74.17,11.5,21.05,3.12,1.29
LA LIBERTAD,SANCHEZ CARRION,2022,6,17.43,0.81,7.46,71.01,9.9,19.89,0.67,1.56
LA LIBERTAD,SANCHEZ CARRION,2022,7,19.2,0.39,7.5,66.95,11.08,21.25,0.19,2.19
LA LIBERTAD,SANCHEZ CARRION,2022,8,19.71,0.42,7.36,63.81,11.66,21.8,0.98,2.03
LA LIBERTAD,SANCHEZ CARRION,2022,9,19.09,0.87,7.76,64.14,12.22,22.63,2.89,1.83
LA LIBERTAD,SANCHEZ CARRION,2022,10,21.76,0.79,7.02,57.36,12.36,23.97,4.5,1.66
LA LIBERTAD,SANCHEZ CARRION,2022,11,22.84,0.86,7.38,58.53,12.72,23.92,3.64,1.85
LA LIBERTAD,SANCHEZ CARRION,2022,12,18.76,0.94,8.03,69.37,11.16,21.46,1.24,1.76
LA LIBERTAD,SANCHEZ CARRION,2023,1,17.15,4.97,8.27,73.16,10.64,20.91,2.96,1.47
LA LIBERTAD,SANCHEZ CARRION,2023,2,15.51,2.32,9.49,80.49,10.99,18.38,3.58,1.4
LA LIBERTAD,SANCHEZ CARRION,2023,3,15.55,2.46,9.0,81.41,10.01,19.24,2.53,1.63
LA LIBERTAD,SANCHEZ CARRION,2023,4,14.65,1.26,9.43,81.74,10.68,19.04,3.02,1.24
LA LIBERTAD,SANCHEZ CARRION,2023,5,16.38,0.72,9.33,75.77,11.99,21.16,5.41,1.45
LA LIBERTAD,SANCHEZ CARRION,2023,6,19.58,0.02,8.04,68.27,11.83,21.38,1.76,1.85
LA LIBERTAD,SANCHEZ CARRION,2023,7,20.34,0.13,7.5,63.19,12.34,23.03,2.69,2.21
LA LIBERTAD,SANCHEZ CARRION,2023,8,20.9,0.26,7.48,61.08,12.75,23.59,2.05,2.06
LA LIBERTAD,SANCHEZ CARRION,2023,9,20.7,0.28,8.4,64.51,13.22,23.31,4.12,2.23
LA LIBERTAD,SANCHEZ CARRION,2023,10,17.28,0.93,9.13,68.82,13.22,23.15,3.86,1.95
LA LIBERTAD,SANCHEZ CARRION,2023,11,19.04,0.88,8.63,64.79,13.31,23.26,3.54,1.79
LA LIBERTAD,SANCHEZ CARRION,2023,12,15.91,2.62,9.8,75.88,12.53,23.03,3.82,1.53
LA LIBERTAD,SANCHEZ CARRION,2024,1,17.15,0.61,9.74,74.33,12.85,22.22,3.36,1.74
LA LIBERTAD,SANCHEZ CARRION,2024,2,17.11,0.89,9.43,73.07,12.74,23.06,4.23,1.79
LA LIBERTAD,SANCHEZ CARRION,2024,3,18.37,1.01,9.35,73.38,12.47,23.58,3.46,1.66
LA LIBERTAD,SANCHEZ CARRION,2024,4,16.45,0.95,9.81,74.47,13.03,23.15,6.18,1.32
LA LIBERTAD,SANCHEZ CARRION,2024,5,18.21,0.41,9.12,69.17,13.38,23.48,3.36,1.46
LA LIBERTAD,SANCHEZ CARRION,2024,6,18.09,0.21,7.93,63.29,13.0,23.9,3.06,1.67
LA LIBERTAD,SANCHEZ CARRION,2024,7,20.34,0.24,7.39,62.66,12.17,22.92,-0.37,2.5
LA LIBERTAD,SANCHEZ CARRION,2024,8,19.95,0.04,7.48,60.55,12.78,23.91,4.55,2.31
LA LIBERTAD,SANCHEZ CARRION,2024,9,18.16,0.75,7.84,60.91,13.47,24.65,4.98,2.25
LA LIBERTAD,SANCHEZ CARRION,2024,10,20.05,1.08,8.67,67.21,12.85,22.93,3.8,1.83
LA LIBERTAD,SANCHEZ CARRION,2024,11,20.8,1.44,8.09,65.32,12.27,23.58,4.8,1.79
LA LIBERTAD,SANCHEZ CARRION,2024,12,16.36,1.91,9.22,74.81,11.84,20.58,3.48,1.56
LA LIBERTAD,SANCHEZ CARRION,2025,1,16.2,2.04,8.81,74.71,11.27,20.62,2.79,1.69
LA LIBERTAD,SANCHEZ CARRION,2025,2,14.36,3.44,9.17,79.64,10.67,20.0,2.57,1.51
LA LIBERTAD,SANCHEZ CARRION,2025,3,15.74,3.74,9.21,81.2,10.38,19.08,2.85,1.43
LA LIBERTAD,SANCHEZ CARRION,2025,4,15.98,1.42,9.9,82.6,11.23,18.69,2.88,1.26
LA LIBERTAD,SANCHEZ CARRION,2025,5,17.31,0.73,9.17,76.93,11.46,19.62,4.6,1.64
LA LIBERTAD,SANCHEZ CARRION,2025,6,16.54,3.28,8.53,77.36,10.28,18.81,0.0,1.88
LA LIBERTAD,SANCHEZ CARRION,2025,7,20.06,0.14,7.31,69.47,10.12,20.24,-3.13,2.46
LA LIBERTAD,SANCHEZ CARRION,2025,8,20.29,0.09,7.8,66.14,11.86,21.83,3.73,2.16
LA LIBERTAD,SANCHEZ CARRION,2025,9,19.24,0.83,8.33,66.71,12.53,21.86,6.2,2.18
LA LIBERTAD,SANCHEZ CARRION,2025,10,18.33,2.47,8.67,73.2,11.35,21.36,2.66,1.59
LA LIBERTAD,SANCHEZ CARRION,2025,11,18.5,1.76,8.7,72.26,11.65,22.4,3.65,1.51
LA LIBERTAD,SANCHEZ CARRION,2025,12,18.5,0.25,6.09,52.71,11.62,23.37,1.32,1.97
LA LIBERTAD,VIRU,2021,1,19.5,0.31,12.68,76.86,21.13,27.05,17.09,1.84
LA LIBERTAD,VIRU,2021,2,22.86,0.08,12.61,71.39,22.29,29.81,17.83,1.92
LA LIBERTAD,VIRU,2021,3,19.8,0.37,12.79,72.67,22.23,28.45,17.93,1.93
LA LIBERTAD,VIRU,2021,4,20.06,0.12,12.0,77.17,20.2,27.57,15.26,2.52
LA LIBERTAD,VIRU,2021,5,17.67,0.06,11.09,75.39,19.42,27.7,14.5,2.49
LA LIBERTAD,VIRU,2021,6,15.32,0.03,10.91,76.29,18.96,26.38,14.5,2.41
LA LIBERTAD,VIRU,2021,7,17.65,0.03,10.42,71.78,19.3,27.96,15.07,2.65
LA LIBERTAD,VIRU,2021,8,19.07,0.07,10.04,71.18,18.82,28.23,13.98,2.82
LA LIBERTAD,VIRU,2021,9,20.63,0.09,9.75,68.52,18.92,27.06,14.05,2.96
LA LIBERTAD,VIRU,2021,10,21.03,0.33,10.04,72.04,18.52,26.38,13.87,2.74
LA LIBERTAD,VIRU,2021,11,22.64,0.25,10.62,77.67,18.14,24.12,14.19,2.44
LA LIBERTAD,VIRU,2021,12,22.17,0.26,11.38,77.33,19.32,26.7,15.16,2.36
LA LIBERTAD,VIRU,2022,1,21.34,0.24,12.41,79.14,20.35,26.77,16.18,2.4
LA LIBERTAD,VIRU,2022,2,19.17,0.52,12.54,78.94,20.51,26.16,16.44,2.35
LA LIBERTAD,VIRU,2022,3,19.07,0.48,12.58,74.59,21.48,27.49,16.84,2.1
LA LIBERTAD,VIRU,2022,4,18.78,0.44,11.69,78.99,19.39,25.98,15.4,2.49
LA LIBERTAD,VIRU,2022,5,18.41,0.25,10.35,71.23,19.24,26.52,13.81,2.3
LA LIBERTAD,VIRU,2022,6,17.67,0.08,9.69,72.95,17.82,25.32,12.6,2.38
LA LIBERTAD,VIRU,2022,7,18.46,0.04,9.62,71.02,18.17,25.98,12.95,2.53
LA LIBERTAD,VIRU,2022,8,19.7,0.05,9.48,69.29,18.3,26.33,13.26,2.66
LA LIBERTAD,VIRU,2022,9,19.43,0.18,9.3,68.14,18.28,27.61,13.44,2.77
LA LIBERTAD,VIRU,2022,10,22.32,0.07,9.16,68.87,17.81,26.07,11.68,2.67
LA LIBERTAD,VIRU,2022,11,23.68,0.05,10.35,73.19,18.73,25.44,13.79,2.38
LA LIBERTAD,VIRU,2022,12,20.74,0.15,12.04,79.87,19.66,26.51,15.09,2.34
LA LIBERTAD,VIRU,2023,1,20.22,1.16,12.26,77.38,20.47,26.02,16.15,2.02
LA LIBERTAD,VIRU,2023,2,18.71,0.54,13.93,80.0,21.95,28.3,18.35,2.13
LA LIBERTAD,VIRU,2023,3,17.73,0.81,14.49,78.01,23.06,28.91,19.57,2.13
LA LIBERTAD,VIRU,2023,4,17.82,0.23,15.27,81.83,23.09,30.25,19.55,2.5
LA LIBERTAD,VIRU,2023,5,17.01,0.13,14.07,80.86,22.06,29.1,18.42,2.59
LA LIBERTAD,VIRU,2023,6,18.28,0.0,12.97,77.59,21.48,28.71,17.57,2.67
LA LIBERTAD,VIRU,2023,7,18.12,0.02,12.71,77.42,21.21,28.92,16.83,2.77
LA LIBERTAD,VIRU,2023,8,19.38,0.02,12.2,75.63,20.91,30.37,16.56,2.62
LA LIBERTAD,VIRU,2023,9,21.85,0.03,11.94,72.99,21.09,27.88,16.95,2.85
LA LIBERTAD,VIRU,2023,10,19.81,0.25,11.99,76.66,20.31,26.8,15.98,2.78
LA LIBERTAD,VIRU,2023,11,20.75,0.19,11.83,76.34,20.17,27.1,15.82,2.62
LA LIBERTAD,VIRU,2023,12,19.52,0.58,13.11,80.91,20.83,27.34,16.8,2.55
LA LIBERTAD,VIRU,2024,1,19.91,0.16,14.59,82.24,22.27,28.87,18.77,2.55
LA LIBERTAD,VIRU,2024,2,20.1,0.17,15.32,80.87,23.38,29.6,19.54,2.45
LA LIBERTAD,VIRU,2024,3,21.25,0.26,14.19,77.16,22.9,28.84,19.13,2.4
LA LIBERTAD,VIRU,2024,4,19.19,0.23,13.13,79.59,21.11,27.39,17.04,2.48
LA LIBERTAD,VIRU,2024,5,17.79,0.07,11.48,75.09,19.97,27.57,15.81,2.62
LA LIBERTAD,VIRU,2024,6,17.36,0.02,10.42,71.66,19.31,28.14,14.26,2.31
LA LIBERTAD,VIRU,2024,7,18.66,0.01,10.0,66.59,19.83,28.02,13.6,2.43
LA LIBERTAD,VIRU,2024,8,19.05,0.0,9.76,66.45,19.46,27.59,14.49,2.54
LA LIBERTAD,VIRU,2024,9,18.44,0.15,10.01,66.06,19.91,27.32,15.05,2.5
LA LIBERTAD,VIRU,2024,10,21.08,0.18,10.58,68.29,20.27,27.71,15.14,2.44
LA LIBERTAD,VIRU,2024,11,21.57,0.48,11.53,79.68,18.99,25.16,15.22,2.15
LA LIBERTAD,VIRU,2024,12,19.56,0.82,12.36,82.88,19.44,26.27,15.68,2.36
LA LIBERTAD,VIRU,2025,1,19.65,0.81,13.09,81.71,20.64,26.45,17.26,2.22
LA LIBERTAD,VIRU,2025,2,17.77,1.61,14.28,82.59,21.82,27.21,18.95,1.92
LA LIBERTAD,VIRU,2025,3,18.23,1.72,14.03,78.77,22.37,28.35,18.79,2.05
LA LIBERTAD,VIRU,2025,4,19.11,0.73,13.1,82.2,20.55,26.96,16.91,2.32
LA LIBERTAD,VIRU,2025,5,17.33,0.44,12.07,77.8,20.22,28.42,16.31,2.36
LA LIBERTAD,VIRU,2025,6,14.73,2.58,11.84,79.62,19.55,26.62,15.58,2.44
LA LIBERTAD,VIRU,2025,7,18.27,0.01,10.76,71.26,19.9,27.98,15.48,2.34
LA LIBERTAD,VIRU,2025,8,19.82,0.02,10.43,71.61,19.3,26.64,14.83,2.64
LA LIBERTAD,VIRU,2025,9,20.87,0.19,10.42,70.1,19.62,26.67,14.27,2.7
LA LIBERTAD,VIRU,2025,10,21.0,0.87,11.06,73.95,19.61,25.92,15.64,2.52
LA LIBERTAD,VIRU,2025,11,23.17,0.5,11.22,76.08,19.38,28.9,14.29,2.36
LA LIBERTAD,VIRU,2025,12,23.17,0.06,10.85,72.05,19.7,25.76,15.26,2.25
LAMBAYEQUE,FERRENAFE,2021,1,16.93,0.25,13.56,74.75,23.92,31.95,18.6,2.85
LAMBAYEQUE,FERRENAFE,2021,2,20.26,0.09,13.78,71.01,25.1,33.57,19.91,2.73
LAMBAYEQUE,FERRENAFE,2021,3,17.51,0.34,13.8,68.7,25.82,34.5,20.23,2.74
LAMBAYEQUE,FERRENAFE,2021,4,17.04,0.39,12.64,73.85,22.93,30.81,17.86,3.34
LAMBAYEQUE,FERRENAFE,2021,5,15.98,0.18,12.0,75.86,21.68,29.07,16.89,3.42
LAMBAYEQUE,FERRENAFE,2021,6,13.85,0.04,11.93,76.25,21.51,28.65,16.57,3.29
LAMBAYEQUE,FERRENAFE,2021,7,16.82,0.02,11.58,74.02,21.59,29.39,16.9,3.44
LAMBAYEQUE,FERRENAFE,2021,8,18.76,0.07,11.01,74.35,20.68,29.24,16.16,3.61
LAMBAYEQUE,FERRENAFE,2021,9,20.45,0.15,10.59,73.65,20.18,28.82,15.72,3.72
LAMBAYEQUE,FERRENAFE,2021,10,21.52,0.28,10.73,75.76,19.83,27.69,15.86,3.73
LAMBAYEQUE,FERRENAFE,2021,11,21.88,0.22,11.14,76.56,20.33,28.39,15.46,2.99
LAMBAYEQUE,FERRENAFE,2021,12,20.5,0.56,12.13,76.34,21.72,29.75,17.51,3.16
LAMBAYEQUE,FERRENAFE,2022,1,19.02,0.21,13.22,75.62,23.3,31.24,18.9,3.06
LAMBAYEQUE,FERRENAFE,2022,2,16.29,0.45,13.19,74.2,23.59,31.27,19.11,2.91
LAMBAYEQUE,FERRENAFE,2022,3,18.36,0.4,13.41,70.46,24.78,32.83,19.87,2.92
LAMBAYEQUE,FERRENAFE,2022,4,17.11,0.32,12.5,75.51,22.34,30.37,17.79,3.68
LAMBAYEQUE,FERRENAFE,2022,5,18.18,0.52,11.54,75.2,21.21,29.34,16.43,3.28
LAMBAYEQUE,FERRENAFE,2022,6,17.37,0.2,10.9,77.12,19.87,28.41,15.45,3.25
LAMBAYEQUE,FERRENAFE,2022,7,17.69,0.46,10.76,76.38,19.85,27.37,14.84,3.36
LAMBAYEQUE,FERRENAFE,2022,8,19.24,0.29,10.57,75.16,19.81,28.36,15.7,3.66
LAMBAYEQUE,FERRENAFE,2022,9,20.32,0.19,10.34,74.37,19.62,27.87,15.27,3.7
LAMBAYEQUE,FERRENAFE,2022,10,22.86,0.05,10.02,73.79,19.33,28.17,13.17,3.41
LAMBAYEQUE,FERRENAFE,2022,11,21.72,0.1,11.01,74.17,20.69,28.45,14.66,2.96
LAMBAYEQUE,FERRENAFE,2022,12,19.6,0.16,12.73,76.0,22.56,30.3,17.16,3.07
LAMBAYEQUE,FERRENAFE,2023,1,18.21,0.79,13.02,73.22,23.63,31.95,18.72,2.68
LAMBAYEQUE,FERRENAFE,2023,2,15.21,0.4,14.86,73.95,25.61,33.8,20.94,2.96
LAMBAYEQUE,FERRENAFE,2023,3,16.29,3.36,15.77,73.84,26.64,34.92,21.86,2.48
LAMBAYEQUE,FERRENAFE,2023,4,15.06,4.54,16.96,80.74,26.11,33.47,22.33,2.29
LAMBAYEQUE,FERRENAFE,2023,5,14.16,0.32,15.56,78.44,25.27,32.24,21.44,3.31
LAMBAYEQUE,FERRENAFE,2023,6,13.95,0.01,14.39,76.2,24.55,32.56,20.56,3.28
LAMBAYEQUE,FERRENAFE,2023,7,14.68,0.02,13.86,75.44,24.14,33.05,20.05,3.38
LAMBAYEQUE,FERRENAFE,2023,8,16.51,0.02,13.45,74.92,23.76,32.54,19.02,3.28
LAMBAYEQUE,FERRENAFE,2023,9,20.02,0.04,12.96,73.98,23.35,31.05,18.79,3.59
LAMBAYEQUE,FERRENAFE,2023,10,18.05,0.24,12.82,74.75,22.94,30.52,18.98,3.6
LAMBAYEQUE,FERRENAFE,2023,11,20.03,0.18,12.69,74.66,22.84,30.24,16.95,3.56
LAMBAYEQUE,FERRENAFE,2023,12,18.16,0.59,13.77,76.89,23.61,31.65,19.52,3.48
LAMBAYEQUE,FERRENAFE,2024,1,15.82,0.26,15.44,75.85,25.75,33.67,21.01,3.58
LAMBAYEQUE,FERRENAFE,2024,2,15.93,1.54,16.57,75.37,27.08,36.43,22.62,3.29
LAMBAYEQUE,FERRENAFE,2024,3,18.5,0.17,15.1,73.03,26.11,33.92,20.74,3.26
LAMBAYEQUE,FERRENAFE,2024,4,17.9,0.21,14.0,75.51,24.2,32.22,19.88,3.13
LAMBAYEQUE,FERRENAFE,2024,5,18.08,0.17,12.34,74.71,22.34,30.07,17.73,3.7
LAMBAYEQUE,FERRENAFE,2024,6,17.37,0.05,11.63,74.7,21.45,29.66,16.65,3.22
LAMBAYEQUE,FERRENAFE,2024,7,18.69,0.06,11.15,72.24,21.36,28.99,16.74,3.47
LAMBAYEQUE,FERRENAFE,2024,8,18.82,0.07,10.89,73.62,20.69,28.44,16.02,3.42
LAMBAYEQUE,FERRENAFE,2024,9,17.56,0.09,10.88,74.1,20.49,28.32,16.26,3.38
LAMBAYEQUE,FERRENAFE,2024,10,21.06,0.24,11.42,73.95,21.29,29.45,16.88,3.39
LAMBAYEQUE,FERRENAFE,2024,11,21.44,0.06,11.78,75.12,21.57,29.98,16.53,2.77
LAMBAYEQUE,FERRENAFE,2024,12,18.57,0.39,12.94,77.06,22.57,29.39,18.21,3.24
LAMBAYEQUE,FERRENAFE,2025,1,17.49,0.44,13.77,76.25,23.83,31.51,19.62,3.02
LAMBAYEQUE,FERRENAFE,2025,2,15.14,0.87,15.08,75.32,25.5,34.1,21.25,2.66
LAMBAYEQUE,FERRENAFE,2025,3,17.21,0.77,14.79,72.2,25.99,34.64,21.49,2.73
LAMBAYEQUE,FERRENAFE,2025,4,16.74,0.26,13.68,74.26,24.14,31.95,19.69,3.28
LAMBAYEQUE,FERRENAFE,2025,5,17.25,0.13,12.96,75.27,23.06,31.42,18.8,3.31
LAMBAYEQUE,FERRENAFE,2025,6,13.24,2.42,12.73,78.93,21.91,29.9,17.41,3.45
LAMBAYEQUE,FERRENAFE,2025,7,17.88,0.03,11.91,76.05,21.59,30.46,17.21,3.24
LAMBAYEQUE,FERRENAFE,2025,8,18.79,0.03,11.38,74.35,21.17,28.81,16.77,3.59
LAMBAYEQUE,FERRENAFE,2025,9,20.67,0.05,11.15,73.38,21.06,28.7,16.77,3.65
LAMBAYEQUE,FERRENAFE,2025,10,20.76,0.35,11.57,76.26,20.94,30.2,16.26,3.44
LAMBAYEQUE,FERRENAFE,2025,11,20.47,0.49,11.98,76.08,21.59,29.57,16.88,3.23
LAMBAYEQUE,FERRENAFE,2025,12,20.47,0.06,12.01,74.16,22.15,30.13,16.35,2.9
LAMBAYEQUE,LAMBAYEQUE,2021,1,16.93,0.25,13.56,74.75,23.92,31.95,18.6,2.85
LAMBAYEQUE,LAMBAYEQUE,2021,2,20.26,0.09,13.78,71.01,25.1,33.57,19.91,2.73
LAMBAYEQUE,LAMBAYEQUE,2021,3,17.51,0.34,13.8,68.7,25.82,34.5,20.23,2.74
LAMBAYEQUE,LAMBAYEQUE,2021,4,17.04,0.39,12.64,73.85,22.93,30.81,17.86,3.34
LAMBAYEQUE,LAMBAYEQUE,2021,5,15.98,0.18,12.0,75.86,21.68,29.07,16.89,3.42
LAMBAYEQUE,LAMBAYEQUE,2021,6,13.85,0.04,11.93,76.25,21.51,28.65,16.57,3.29
LAMBAYEQUE,LAMBAYEQUE,2021,7,16.82,0.02,11.58,74.02,21.59,29.39,16.9,3.44
LAMBAYEQUE,LAMBAYEQUE,2021,8,18.76,0.07,11.01,74.35,20.68,29.24,16.16,3.61
LAMBAYEQUE,LAMBAYEQUE,2021,9,20.45,0.15,10.59,73.65,20.18,28.82,15.72,3.72
LAMBAYEQUE,LAMBAYEQUE,2021,10,21.52,0.28,10.73,75.76,19.83,27.69,15.86,3.73
LAMBAYEQUE,LAMBAYEQUE,2021,11,21.88,0.22,11.14,76.56,20.33,28.39,15.46,2.99
LAMBAYEQUE,LAMBAYEQUE,2021,12,20.5,0.56,12.13,76.34,21.72,29.75,17.51,3.16
LAMBAYEQUE,LAMBAYEQUE,2022,1,19.02,0.21,13.22,75.62,23.3,31.24,18.9,3.06
LAMBAYEQUE,LAMBAYEQUE,2022,2,16.29,0.45,13.19,74.2,23.59,31.27,19.11,2.91
LAMBAYEQUE,LAMBAYEQUE,2022,3,18.36,0.4,13.41,70.46,24.78,32.83,19.87,2.92
LAMBAYEQUE,LAMBAYEQUE,2022,4,17.11,0.32,12.5,75.51,22.34,30.37,17.79,3.68
LAMBAYEQUE,LAMBAYEQUE,2022,5,18.18,0.52,11.54,75.2,21.21,29.34,16.43,3.28
LAMBAYEQUE,LAMBAYEQUE,2022,6,17.37,0.2,10.9,77.12,19.87,28.41,15.45,3.25
LAMBAYEQUE,LAMBAYEQUE,2022,7,17.69,0.46,10.76,76.38,19.85,27.37,14.84,3.36
LAMBAYEQUE,LAMBAYEQUE,2022,8,19.24,0.29,10.57,75.16,19.81,28.36,15.7,3.66
LAMBAYEQUE,LAMBAYEQUE,2022,9,20.32,0.19,10.34,74.37,19.62,27.87,15.27,3.7
LAMBAYEQUE,LAMBAYEQUE,2022,10,22.86,0.05,10.02,73.79,19.33,28.17,13.17,3.41
LAMBAYEQUE,LAMBAYEQUE,2022,11,21.72,0.1,11.01,74.17,20.69,28.45,14.66,2.96
LAMBAYEQUE,LAMBAYEQUE,2022,12,19.6,0.16,12.73,76.0,22.56,30.3,17.16,3.07
LAMBAYEQUE,LAMBAYEQUE,2023,1,18.21,0.79,13.02,73.22,23.63,31.95,18.72,2.68
LAMBAYEQUE,LAMBAYEQUE,2023,2,15.21,0.4,14.86,73.95,25.61,33.8,20.94,2.96
LAMBAYEQUE,LAMBAYEQUE,2023,3,16.29,3.36,15.77,73.84,26.64,34.92,21.86,2.48
LAMBAYEQUE,LAMBAYEQUE,2023,4,15.06,4.54,16.96,80.74,26.11,33.47,22.33,2.29
LAMBAYEQUE,LAMBAYEQUE,2023,5,14.16,0.32,15.56,78.44,25.27,32.24,21.44,3.31
LAMBAYEQUE,LAMBAYEQUE,2023,6,13.95,0.01,14.39,76.2,24.55,32.56,20.56,3.28
LAMBAYEQUE,LAMBAYEQUE,2023,7,14.68,0.02,13.86,75.44,24.14,33.05,20.05,3.38
LAMBAYEQUE,LAMBAYEQUE,2023,8,16.51,0.02,13.45,74.92,23.76,32.54,19.02,3.28
LAMBAYEQUE,LAMBAYEQUE,2023,9,20.02,0.04,12.96,73.98,23.35,31.05,18.79,3.59
LAMBAYEQUE,LAMBAYEQUE,2023,10,18.05,0.24,12.82,74.75,22.94,30.52,18.98,3.6
LAMBAYEQUE,LAMBAYEQUE,2023,11,20.03,0.18,12.69,74.66,22.84,30.24,16.95,3.56
LAMBAYEQUE,LAMBAYEQUE,2023,12,18.16,0.59,13.77,76.89,23.61,31.65,19.52,3.48
LAMBAYEQUE,LAMBAYEQUE,2024,1,15.82,0.26,15.44,75.85,25.75,33.67,21.01,3.58
LAMBAYEQUE,LAMBAYEQUE,2024,2,15.93,1.54,16.57,75.37,27.08,36.43,22.62,3.29
LAMBAYEQUE,LAMBAYEQUE,2024,3,18.5,0.17,15.1,73.03,26.11,33.92,20.74,3.26
LAMBAYEQUE,LAMBAYEQUE,2024,4,17.9,0.21,14.0,75.51,24.2,32.22,19.88,3.13
LAMBAYEQUE,LAMBAYEQUE,2024,5,18.08,0.17,12.34,74.71,22.34,30.07,17.73,3.7
LAMBAYEQUE,LAMBAYEQUE,2024,6,17.37,0.05,11.63,74.7,21.45,29.66,16.65,3.22
LAMBAYEQUE,LAMBAYEQUE,2024,7,18.69,0.06,11.15,72.24,21.36,28.99,16.74,3.47
LAMBAYEQUE,LAMBAYEQUE,2024,8,18.82,0.07,10.89,73.62,20.69,28.44,16.02,3.42
LAMBAYEQUE,LAMBAYEQUE,2024,9,17.56,0.09,10.88,74.1,20.49,28.32,16.26,3.38
LAMBAYEQUE,LAMBAYEQUE,2024,10,21.06,0.24,11.42,73.95,21.29,29.45,16.88,3.39
LAMBAYEQUE,LAMBAYEQUE,2024,11,21.44,0.06,11.78,75.12,21.57,29.98,16.53,2.77
LAMBAYEQUE,LAMBAYEQUE,2024,12,18.57,0.39,12.94,77.06,22.57,29.39,18.21,3.24
LAMBAYEQUE,LAMBAYEQUE,2025,1,17.49,0.44,13.77,76.25,23.83,31.51,19.62,3.02
LAMBAYEQUE,LAMBAYEQUE,2025,2,15.14,0.87,15.08,75.32,25.5,34.1,21.25,2.66
LAMBAYEQUE,LAMBAYEQUE,2025,3,17.21,0.77,14.79,72.2,25.99,34.64,21.49,2.73
LAMBAYEQUE,LAMBAYEQUE,2025,4,16.74,0.26,13.68,74.26,24.14,31.95,19.69,3.28
LAMBAYEQUE,LAMBAYEQUE,2025,5,17.25,0.13,12.96,75.27,23.06,31.42,18.8,3.31
LAMBAYEQUE,LAMBAYEQUE,2025,6,13.24,2.42,12.73,78.93,21.91,29.9,17.41,3.45
LAMBAYEQUE,LAMBAYEQUE,2025,7,17.88,0.03,11.91,76.05,21.59,30.46,17.21,3.24
LAMBAYEQUE,LAMBAYEQUE,2025,8,18.79,0.03,11.38,74.35,21.17,28.81,16.77,3.59
LAMBAYEQUE,LAMBAYEQUE,2025,9,20.67,0.05,11.15,73.38,21.06,28.7,16.77,3.65
LAMBAYEQUE,LAMBAYEQUE,2025,10,20.76,0.35,11.57,76.26,20.94,30.2,16.26,3.44
LAMBAYEQUE,LAMBAYEQUE,2025,11,20.47,0.49,11.98,76.08,21.59,29.57,16.88,3.23
LAMBAYEQUE,LAMBAYEQUE,2025,12,20.47,0.06,12.01,74.16,22.15,30.13,16.35,2.9
LIMA,HUAURA,2021,1,22.68,0.75,12.24,74.04,21.02,27.91,16.4,2.21
LIMA,HUAURA,2021,2,23.56,0.05,12.04,68.9,21.98,28.73,17.31,2.28
LIMA,HUAURA,2021,3,23.47,0.12,12.38,70.56,22.04,28.05,17.41,2.17
LIMA,HUAURA,2021,4,19.96,0.12,11.38,73.64,19.9,26.06,14.66,2.72
LIMA,HUAURA,2021,5,14.25,0.03,10.3,72.74,18.62,24.86,14.3,2.7
LIMA,HUAURA,2021,6,10.62,0.03,10.01,72.64,18.27,25.01,13.67,2.89
