fecha_evento,departamento,provincia,produccion_t,precio_chacra_kg
2023-06,JUNIN,SATIPO,700.8000000000001,0.82
2023-06,LA LIBERTAD,ASCOPE,2.33,1.3
2023-06,LA LIBERTAD,BOLIVAR,2.85,1.41
2023-06,LA LIBERTAD,CHEPEN,3.9299999999999997,1.2
2023-06,LA LIBERTAD,GRAN CHIMU,3.67,1.4
2023-06,LA LIBERTAD,OTUZCO,1.15,1.4
2023-06,LA LIBERTAD,PATAZ,8.83,1.38
2023-06,LA LIBERTAD,SANCHEZ CARRION,3.54,1.33
2023-06,LA LIBERTAD,VIRU,61.47,1.4
2023-06,LAMBAYEQUE,LAMBAYEQUE,2266.0,0.74
2023-06,LIMA,HUAURA,43.2,1.8
2023-06,LORETO,ALTO AMAZONAS,256.0,0.95
2023-06,LORETO,DATEM DEL MARAÑON,30.0,0.93
2023-06,LORETO,LORETO,39.0,0.94
2023-06,LORETO,MARISCAL RAMON CASTILLA,44.0,0.93
2023-06,LORETO,MAYNAS,507.0,0.96
2023-06,LORETO,PUTUMAYO,14.0,0.93
2023-06,LORETO,REQUENA,53.0,0.74
2023-06,LORETO,UCAYALI,108.0,0.96
2023-06,MADRE DE DIOS,MANU,8.8,2.5
2023-06,MADRE DE DIOS,TAHUAMANU,15.6,2.5
2023-06,MADRE DE DIOS,TAMBOPATA,37.1,2.55
2023-06,MOQUEGUA,GENERAL SANCHEZ CERRO,21.0,3.5
2023-06,PASCO,OXAPAMPA,22.8,5.0
2023-06,PIURA,AYABACA,13.0,2.67
2023-06,PIURA,HUANCABAMBA,10.0,0.84
2023-06,PIURA,MORROPON,642.0,1.66
2023-06,PIURA,PAITA,30.0,1.2
2023-06,PIURA,PIURA,3511.0,2.05
2023-06,PIURA,SECHURA,4.0,2.12
2023-06,PIURA,SULLANA,3753.0,0.66
2023-06,PUNO,CARABAYA,3.15,0.7
2023-06,PUNO,SANDIA,20.3,1.17
2023-06,SAN MARTIN,BELLAVISTA,27.0,1.43
2023-06,SAN MARTIN,EL DORADO,17.0,2.0
2023-06,SAN MARTIN,HUALLAGA,23.0,2.1
2023-06,SAN MARTIN,LAMAS,142.0,1.79
2023-06,SAN MARTIN,MARISCAL CACERES,77.0,1.78
2023-06,SAN MARTIN,PICOTA,110.0,2.34
2023-06,SAN MARTIN,RIOJA,9.0,3.5
2023-06,SAN MARTIN,SAN MARTIN,101.0,2.0
2023-06,SAN MARTIN,TOCACHE,11.0,0.6
2023-06,TUMBES,CONTRALMIRANTE VILLAR,132.4,2.0
2023-06,TUMBES,TUMBES,421.08000000000004,2.0
2023-06,TUMBES,ZARUMILLA,4630.9,1.37
2023-06,UCAYALI,ATALAYA,135.79,1.85
2023-06,UCAYALI,CORONEL PORTILLO,607.48,1.71
2023-06,UCAYALI,PADRE ABAD,382.81,1.78
2023-06,UCAYALI,PURUS,14.6,2.65
2023-07,AMAZONAS,BAGUA,31.0,2.87
2023-07,AMAZONAS,CHACHAPOYAS,20.3,3.0
2023-07,AMAZONAS,LUYA,20.5,1.91
2023-07,AMAZONAS,UTCUBAMBA,555.1,1.09
2023-07,ANCASH,CARHUAZ,5.0,2.6
2023-07,ANCASH,CASMA,20.0,4.93
2023-07,ANCASH,HUARMEY,5.0,5.0
2023-07,ANCASH,HUAYLAS,12.0,5.0
2023-07,ANCASH,SANTA,8.0,3.75
2023-07,ANCASH,YUNGAY,4.0,2.0
2023-07,APURIMAC,ABANCAY,38.0,1.57
2023-07,APURIMAC,AYMARAES,1.1,0.9
2023-07,APURIMAC,GRAU,1.0,1.7
2023-07,AYACUCHO,HUAMANGA,7.0,2.7
2023-07,AYACUCHO,HUANTA,3.0,3.0
2023-07,AYACUCHO,LA MAR,13.0,1.84
2023-07,AYACUCHO,LUCANAS,4.0,8.0
2023-07,AYACUCHO,PARINACOCHAS,2.0,1.38
2023-07,AYACUCHO,VILCAS HUAMAN,24.0,2.33
2023-07,CAJAMARCA,CAJABAMBA,4.62,1.6
2023-07,CAJAMARCA,CHOTA,27.0,1.28
2023-07,CAJAMARCA,JAEN,23.26,2.1
2023-07,CAJAMARCA,SAN IGNACIO,24.2,1.25
2023-07,CAJAMARCA,SAN MARCOS,5.96,5.0
2023-07,CAJAMARCA,SAN MIGUEL,37.0,2.75
2023-07,CAJAMARCA,SANTA CRUZ,7.0,1.25
2023-07,CUSCO,LA CONVENCION,58.0,1.2
2023-07,HUANCAVELICA,ACOBAMBA,0.8,1.88
2023-07,HUANCAVELICA,ANGARAES,0.9,2.0
2023-07,HUANCAVELICA,CASTROVIRREYNA,1.2,2.5
2023-07,HUANCAVELICA,CHURCAMPA,6.05,1.63
2023-07,HUANCAVELICA,HUAYTARA,2.4,3.25
2023-07,HUANCAVELICA,TAYACAJA,14.0,1.67
2023-07,HUANUCO,HUAMALIES,13.0,2.0
2023-07,HUANUCO,HUANUCO,15.0,2.3
2023-07,HUANUCO,LEONCIO PRADO,99.60000000000001,2.52
2023-07,HUANUCO,MARAÑON,6.3999999999999995,2.13
2023-07,HUANUCO,PUERTO INCA,2.0,3.5
2023-07,ICA,ICA,60.07,1.68
2023-07,ICA,NAZCA,238.4,3.0
2023-07,ICA,PALPA,0.77,2.49
2023-07,ICA,PISCO,228.0,2.37
2023-07,JUNIN,CHANCHAMAYO,210.5,0.99
2023-07,JUNIN,HUANCAYO,11.9,1.5
2023-07,JUNIN,SATIPO,417.3,1.01
2023-07,LA LIBERTAD,BOLIVAR,2.77,1.41
2023-07,LA LIBERTAD,CHEPEN,4.15,1.3
2023-07,LA LIBERTAD,GRAN CHIMU,1.99,1.44
2023-07,LA LIBERTAD,OTUZCO,2.84,1.5
2023-07,LA LIBERTAD,PATAZ,4.5,1.48
2023-07,LA LIBERTAD,SANCHEZ CARRION,0.74,1.5
2023-07,LA LIBERTAD,VIRU,52.98,1.64
2023-07,LAMBAYEQUE,FERREÑAFE,132.0,2.67
2023-07,LAMBAYEQUE,LAMBAYEQUE,2237.0,1.39
2023-07,LORETO,ALTO AMAZONAS,255.0,0.95
2023-07,LORETO,DATEM DEL MARAÑON,28.0,0.93
2023-07,LORETO,LORETO,36.0,0.94
2023-07,LORETO,MARISCAL RAMON CASTILLA,42.0,0.93
2023-07,LORETO,MAYNAS,447.0,0.95
2023-07,LORETO,PUTUMAYO,13.0,0.93
2023-07,LORETO,REQUENA,50.0,0.67
2023-07,LORETO,UCAYALI,96.0,0.96
2023-07,MADRE DE DIOS,MANU,9.4,2.88
2023-07,MADRE DE DIOS,TAHUAMANU,11.75,2.83
2023-07,MADRE DE DIOS,TAMBOPATA,33.6,3.2
2023-07,PIURA,AYABACA,8.0,3.25
2023-07,PIURA,HUANCABAMBA,10.0,0.8
2023-07,PIURA,MORROPON,1318.0,1.93
2023-07,PIURA,PAITA,36.0,1.5
2023-07,PIURA,PIURA,3535.0,3.76
2023-07,PIURA,SECHURA,2.0,4.45
2023-07,PIURA,SULLANA,3763.0,1.19
2023-07,PUNO,CARABAYA,5.0,0.7
2023-07,PUNO,SANDIA,12.3,1.07
2023-07,SAN MARTIN,BELLAVISTA,15.0,2.08
2023-07,SAN MARTIN,EL DORADO,5.0,2.0
2023-07,SAN MARTIN,HUALLAGA,10.0,2.32
2023-07,SAN MARTIN,LAMAS,51.0,2.71
2023-07,SAN MARTIN,MARISCAL CACERES,19.0,2.0
2023-07,SAN MARTIN,PICOTA,71.0,2.49
2023-07,SAN MARTIN,RIOJA,7.5,4.0
2023-07,SAN MARTIN,SAN MARTIN,62.5,2.0
2023-07,SAN MARTIN,TOCACHE,7.0,0.6
2023-07,TUMBES,CONTRALMIRANTE VILLAR,111.42999999999999,3.75
2023-07,TUMBES,TUMBES,264.17,4.17
2023-07,TUMBES,ZARUMILLA,829.49,3.0
2023-07,UCAYALI,ATALAYA,126.64,1.88
2023-07,UCAYALI,CORONEL PORTILLO,650.15,1.77
2023-07,UCAYALI,PADRE ABAD,382.64,1.79
2023-07,UCAYALI,PURUS,11.74,2.65
2023-08,AMAZONAS,BAGUA,29.45,4.72
2023-08,AMAZONAS,CHACHAPOYAS,17.2,7.0
2023-08,AMAZONAS,LUYA,23.0,1.87
2023-08,AMAZONAS,UTCUBAMBA,353.9,1.71
2023-08,ANCASH,CARHUAZ,4.0,2.5
2023-08,ANCASH,CASMA,18.0,6.0
2023-08,ANCASH,HUARMEY,3.0,6.0
2023-08,ANCASH,HUAYLAS,12.0,5.0
2023-08,ANCASH,SANTA,6.0,4.05
2023-08,ANCASH,YUNGAY,4.0,2.5
2023-08,APURIMAC,ABANCAY,5.0,1.0
2023-08,APURIMAC,AYMARAES,1.0,1.02
2023-08,AYACUCHO,HUAMANGA,5.0,3.0
2023-08,AYACUCHO,HUANTA,2.0,8.0
2023-08,AYACUCHO,LA MAR,10.0,1.8
2023-08,CAJAMARCA,CAJABAMBA,4.39,1.68
2023-08,CAJAMARCA,CHOTA,6.0,1.8
2023-08,CAJAMARCA,JAEN,22.71,4.54
2023-08,CAJAMARCA,SAN IGNACIO,30.62,2.94
2023-08,CAJAMARCA,SAN MARCOS,1.53,9.0
2023-08,CAJAMARCA,SAN MIGUEL,41.0,5.75
2023-08,CUSCO,LA CONVENCION,60.0,2.0
2023-08,HUANCAVELICA,CASTROVIRREYNA,0.8,7.0
2023-08,HUANCAVELICA,CHURCAMPA,1.7,3.0
2023-08,HUANCAVELICA,HUAYTARA,2.2,4.5
2023-08,HUANCAVELICA,TAYACAJA,7.2,4.0
2023-08,HUANUCO,HUAMALIES,14.0,4.9
2023-08,HUANUCO,HUANUCO,10.5,2.2
2023-08,HUANUCO,LEONCIO PRADO,67.8,5.16
2023-08,HUANUCO,MARAÑON,4.2,4.9
2023-08,HUANUCO,PUERTO INCA,2.0,5.45
2023-08,ICA,ICA,5.25,2.67
2023-08,ICA,NAZCA,95.0,5.0
2023-08,ICA,PISCO,120.0,2.87
2023-08,JUNIN,CHANCHAMAYO,187.09,1.89
2023-08,JUNIN,HUANCAYO,5.1,3.5
2023-08,JUNIN,SATIPO,282.4,1.7
2023-08,LA LIBERTAD,ASCOPE,2.17,1.5
2023-08,LA LIBERTAD,BOLIVAR,3.42,1.64
2023-08,LA LIBERTAD,CHEPEN,4.109999999999999,1.35
2023-08,LA LIBERTAD,GRAN CHIMU,0.6,1.7
2023-08,LA LIBERTAD,OTUZCO,0.78,1.59
2023-08,LA LIBERTAD,PATAZ,4.52,1.84
2023-08,LA LIBERTAD,SANCHEZ CARRION,0.63,2.0
2023-08,LA LIBERTAD,VIRU,0.45,3.0
2023-08,LAMBAYEQUE,FERREÑAFE,8.0,2.5
2023-08,LAMBAYEQUE,LAMBAYEQUE,856.0,4.98
2023-08,LORETO,ALTO AMAZONAS,243.0,0.95
2023-08,LORETO,DATEM DEL MARAÑON,26.0,0.94
2023-08,LORETO,LORETO,45.0,0.96
2023-08,LORETO,MARISCAL RAMON CASTILLA,34.0,0.94
2023-08,LORETO,MAYNAS,439.0,0.95
2023-08,LORETO,PUTUMAYO,15.0,0.98
2023-08,LORETO,REQUENA,46.0,0.68
2023-08,LORETO,UCAYALI,89.0,0.97
2023-08,MADRE DE DIOS,MANU,5.7,6.38
2023-08,MADRE DE DIOS,TAHUAMANU,9.1,7.0
2023-08,MADRE DE DIOS,TAMBOPATA,24.5,6.5
2023-08,MOQUEGUA,GENERAL SANCHEZ CERRO,18.0,3.5
2023-08,PIURA,HUANCABAMBA,10.0,0.76
2023-08,PIURA,MORROPON,201.0,5.67
2023-08,PIURA,PAITA,384.0,2.88
2023-08,PIURA,PIURA,1383.0,7.75
2023-08,PIURA,SECHURA,2.0,8.0
2023-08,PIURA,SULLANA,3570.0,3.14
2023-08,PUNO,CARABAYA,0.2,0.7
2023-08,PUNO,SANDIA,0.7,1.77
2023-08,SAN MARTIN,BELLAVISTA,7.5,4.17
2023-08,SAN MARTIN,HUALLAGA,7.0,2.95
2023-08,SAN MARTIN,LAMAS,50.0,5.29
2023-08,SAN MARTIN,PICOTA,32.0,8.14
2023-08,SAN MARTIN,SAN MARTIN,30.5,8.0
2023-08,TUMBES,CONTRALMIRANTE VILLAR,43.379999999999995,6.25
2023-08,TUMBES,TUMBES,182.51,6.4
2023-08,TUMBES,ZARUMILLA,646.95,5.0
2023-08,UCAYALI,ATALAYA,86.09,7.32
2023-08,UCAYALI,CORONEL PORTILLO,456.77,6.39
2023-08,UCAYALI,PADRE ABAD,331.82,7.66
2023-08,UCAYALI,PURUS,9.74,9.25
2023-09,AMAZONAS,BAGUA,26.7,6.67
2023-09,AMAZONAS,CHACHAPOYAS,16.1,6.5
2023-09,AMAZONAS,LUYA,25.419999999999998,4.9
2023-09,AMAZONAS,UTCUBAMBA,495.5,2.94
2023-09,ANCASH,CARHUAZ,4.0,2.6
2023-09,ANCASH,CASMA,16.0,7.0
2023-09,ANCASH,HUARMEY,3.0,7.0
2023-09,ANCASH,HUAYLAS,10.0,6.5
2023-09,ANCASH,SANTA,6.0,3.75
2023-09,ANCASH,YUNGAY,4.0,2.4
2023-09,APURIMAC,ABANCAY,26.0,3.57
2023-09,APURIMAC,AYMARAES,0.9,6.25
2023-09,APURIMAC,GRAU,1.0,1.8
2023-09,AYACUCHO,HUAMANGA,5.0,2.7
2023-09,AYACUCHO,LA MAR,11.0,1.75
2023-09,CAJAMARCA,CAJABAMBA,4.26,1.68
2023-09,CAJAMARCA,JAEN,18.19,5.0
2023-09,CAJAMARCA,SAN IGNACIO,14.4,3.78
2023-09,CAJAMARCA,SAN MARCOS,1.53,6.0
2023-09,CAJAMARCA,SAN MIGUEL,37.0,5.67
2023-09,CUSCO,LA CONVENCION,129.0,1.6
2023-09,HUANCAVELICA,CASTROVIRREYNA,0.4,8.0
2023-09,HUANCAVELICA,HUAYTARA,0.65,6.0
2023-09,HUANCAVELICA,TAYACAJA,2.75,6.38
2023-09,HUANUCO,HUAMALIES,16.0,5.8
2023-09,HUANUCO,HUANUCO,6.6000000000000005,5.0
2023-09,HUANUCO,LEONCIO PRADO,48.3,6.72
2023-09,HUANUCO,PUERTO INCA,2.0,5.7
2023-09,ICA,PALPA,39.480000000000004,3.33
2023-09,ICA,PISCO,24.0,2.8
2023-09,JUNIN,CHANCHAMAYO,213.54999999999998,2.0
2023-09,JUNIN,HUANCAYO,7.65,3.8
2023-09,JUNIN,SATIPO,232.1,1.92
2023-09,LA LIBERTAD,ASCOPE,2.34,3.0
2023-09,LA LIBERTAD,CHEPEN,4.05,1.5
2023-09,LA LIBERTAD,GRAN CHIMU,0.49,3.0
2023-09,LA LIBERTAD,PATAZ,1.3,3.0
2023-09,LA LIBERTAD,SANCHEZ CARRION,0.54,3.0
2023-09,LA LIBERTAD,VIRU,0.53,3.0
2023-09,LAMBAYEQUE,LAMBAYEQUE,2447.0,3.75
2023-09,LORETO,ALTO AMAZONAS,255.0,0.94
2023-09,LORETO,DATEM DEL MARAÑON,18.0,0.94
2023-09,LORETO,LORETO,41.0,0.95
2023-09,LORETO,MARISCAL RAMON CASTILLA,32.0,0.93
2023-09,LORETO,MAYNAS,416.0,0.95
2023-09,LORETO,PUTUMAYO,13.0,0.94
2023-09,LORETO,REQUENA,38.0,0.68
2023-09,LORETO,UCAYALI,89.0,0.96
2023-09,MADRE DE DIOS,MANU,8.0,7.12
2023-09,MADRE DE DIOS,TAHUAMANU,8.4,7.0
2023-09,MADRE DE DIOS,TAMBOPATA,27.9,7.75
2023-09,PIURA,AYABACA,1.0,9.0
2023-09,PIURA,HUANCABAMBA,10.0,0.79
2023-09,PIURA,MORROPON,517.0,5.5
2023-09,PIURA,PAITA,190.0,7.43
2023-09,PIURA,PIURA,1960.0,7.56
2023-09,PIURA,SECHURA,4.0,8.0
2023-09,PIURA,SULLANA,4887.0,8.66
2023-09,SAN MARTIN,BELLAVISTA,4.25,5.87
2023-09,SAN MARTIN,HUALLAGA,4.0,4.73
2023-09,SAN MARTIN,LAMAS,38.0,4.67
2023-09,SAN MARTIN,MARISCAL CACERES,5.0,0.5
2023-09,SAN MARTIN,PICOTA,32.0,7.88
2023-09,SAN MARTIN,SAN MARTIN,48.0,8.0
2023-09,TUMBES,CONTRALMIRANTE VILLAR,42.78999999999999,8.25
2023-09,TUMBES,TUMBES,408.06000000000006,7.72
2023-09,TUMBES,ZARUMILLA,732.59,10.0
2023-09,UCAYALI,ATALAYA,116.89,5.22
2023-09,UCAYALI,CORONEL PORTILLO,389.73,4.93
2023-09,UCAYALI,PADRE ABAD,303.96,5.84
2023-09,UCAYALI,PURUS,7.41,6.35
2023-10,AMAZONAS,BAGUA,29.4,4.63
2023-10,AMAZONAS,CHACHAPOYAS,17.2,8.5
2023-10,AMAZONAS,LUYA,23.18,5.01
2023-10,AMAZONAS,UTCUBAMBA,259.2,2.54
2023-10,ANCASH,CARHUAZ,4.0,2.5
2023-10,ANCASH,CASMA,19.0,4.07
2023-10,ANCASH,HUARMEY,3.0,4.0
2023-10,ANCASH,HUAYLAS,11.0,4.0
2023-10,ANCASH,SANTA,5.0,3.2
2023-10,ANCASH,YUNGAY,3.0,2.5
2023-10,APURIMAC,ABANCAY,5.0,1.0
2023-10,APURIMAC,AYMARAES,0.9,4.0
2023-10,AYACUCHO,LA MAR,8.0,1.72
2023-10,CAJAMARCA,CAJABAMBA,4.16,1.68
2023-10,CAJAMARCA,JAEN,4.96,3.28
2023-10,CAJAMARCA,SAN MARCOS,3.06,6.0
2023-10,CAJAMARCA,SAN MIGUEL,22.0,5.5
2023-10,CUSCO,LA CONVENCION,105.0,1.5
2023-10,HUANCAVELICA,CASTROVIRREYNA,1.0,3.0
2023-10,HUANUCO,HUAMALIES,12.0,3.0
2023-10,HUANUCO,HUANUCO,3.8,2.1
2023-10,HUANUCO,LEONCIO PRADO,27.0,3.4
2023-10,HUANUCO,PUERTO INCA,3.0,3.0
2023-10,ICA,CHINCHA,7.5,1.2
2023-10,ICA,PALPA,1.33,2.0
2023-10,JUNIN,CHANCHAMAYO,198.2,1.25
2023-10,JUNIN,HUANCAYO,8.5,2.0
2023-10,JUNIN,SATIPO,182.4,1.53
2023-10,LA LIBERTAD,BOLIVAR,0.15,2.0
2023-10,LA LIBERTAD,CHEPEN,4.1,1.5
2023-10,LA LIBERTAD,GRAN CHIMU,0.15,2.0
2023-10,LA LIBERTAD,PATAZ,0.6,1.0
2023-10,LA LIBERTAD,SANCHEZ CARRION,0.72,2.5
2023-10,LA LIBERTAD,VIRU,0.44,2.0
2023-10,LAMBAYEQUE,FERREÑAFE,6.0,0.92
2023-10,LAMBAYEQUE,LAMBAYEQUE,1938.0,2.0
2023-10,LORETO,ALTO AMAZONAS,1.0,0.98
2023-10,LORETO,LORETO,39.0,0.96
2023-10,LORETO,MAYNAS,382.0,0.96
2023-10,LORETO,PUTUMAYO,5.0,0.98
2023-10,LORETO,REQUENA,31.0,0.72
2023-10,LORETO,UCAYALI,71.0,0.97
2023-10,MADRE DE DIOS,MANU,10.0,4.75
2023-10,MADRE DE DIOS,TAHUAMANU,6.300000000000001,5.5
2023-10,MADRE DE DIOS,TAMBOPATA,38.7,5.5
2023-10,PIURA,AYABACA,6.0,0.83
2023-10,PIURA,HUANCABAMBA,10.0,0.82
2023-10,PIURA,MORROPON,832.0,1.5
2023-10,PIURA,PAITA,191.0,4.43
2023-10,PIURA,PIURA,4088.0,1.33
2023-10,PIURA,SECHURA,4.0,1.32
2023-10,PIURA,SULLANA,5847.0,2.91
2023-10,SAN MARTIN,BELLAVISTA,5.0,7.0
2023-10,SAN MARTIN,HUALLAGA,30.0,4.28
2023-10,SAN MARTIN,LAMAS,41.0,2.67
2023-10,SAN MARTIN,MARISCAL CACERES,45.0,0.5
2023-10,SAN MARTIN,PICOTA,63.0,6.82
2023-10,SAN MARTIN,SAN MARTIN,37.0,8.0
2023-10,TUMBES,CONTRALMIRANTE VILLAR,85.63,2.0
2023-10,TUMBES,TUMBES,676.64,1.54
2023-10,TUMBES,ZARUMILLA,1537.5,4.91
2023-10,UCAYALI,ATALAYA,105.65,4.49
2023-10,UCAYALI,CORONEL PORTILLO,379.94,4.52
2023-10,UCAYALI,PADRE ABAD,275.78,5.37
2023-10,UCAYALI,PURUS,6.58,6.0
2023-11,AMAZONAS,BAGUA,31.25,2.05
2023-11,AMAZONAS,CHACHAPOYAS,16.1,4.25
2023-11,AMAZONAS,LUYA,22.91,2.32
2023-11,AMAZONAS,UTCUBAMBA,313.5,1.34
2023-11,ANCASH,CARHUAZ,5.0,2.4
2023-11,ANCASH,CASMA,19.0,3.0
2023-11,ANCASH,HUARMEY,6.0,2.5
2023-11,ANCASH,HUAYLAS,14.0,2.5
2023-11,ANCASH,SANTA,9.0,2.4
2023-11,ANCASH,YUNGAY,4.0,2.6
2023-11,APURIMAC,ABANCAY,17.0,2.0
2023-11,APURIMAC,AYMARAES,0.7000000000000001,1.45
2023-11,AYACUCHO,HUAMANGA,6.0,3.5
2023-11,AYACUCHO,LA MAR,8.0,1.36
2023-11,CAJAMARCA,CAJABAMBA,4.28,1.68
2023-11,CAJAMARCA,JAEN,4.84,2.7
2023-11,CAJAMARCA,SAN MARCOS,3.0300000000000002,5.0
2023-11,CUSCO,LA CONVENCION,121.0,1.55
2023-11,HUANCAVELICA,CASTROVIRREYNA,0.8,2.0
2023-11,HUANUCO,HUAMALIES,11.5,2.0
2023-11,HUANUCO,HUANUCO,2.0,1.0
2023-11,HUANUCO,LEONCIO PRADO,15.5,2.0
2023-11,HUANUCO,PUERTO INCA,3.0,2.35
2023-11,ICA,CHINCHA,2.3,1.3
2023-11,JUNIN,CHANCHAMAYO,178.0,0.8
2023-11,JUNIN,HUANCAYO,10.2,1.0
2023-11,JUNIN,SATIPO,152.75,1.42
2023-11,LA LIBERTAD,ASCOPE,2.17,1.0
2023-11,LA LIBERTAD,CHEPEN,4.12,1.0
2023-11,LA LIBERTAD,SANCHEZ CARRION,0.72,1.0
2023-11,LA LIBERTAD,VIRU,0.46,1.0
2023-11,LAMBAYEQUE,LAMBAYEQUE,1801.0,0.95
2023-11,LORETO,ALTO AMAZONAS,67.0,0.97
2023-11,LORETO,DATEM DEL MARAÑON,13.0,0.95
2023-11,LORETO,LORETO,28.0,0.98
2023-11,LORETO,MARISCAL RAMON CASTILLA,13.0,0.96
2023-11,LORETO,MAYNAS,399.0,0.97
2023-11,LORETO,PUTUMAYO,4.0,0.94
2023-11,LORETO,REQUENA,36.0,0.74
2023-11,LORETO,UCAYALI,46.0,0.98
2023-11,MADRE DE DIOS,MANU,18.2,2.88
2023-11,MADRE DE DIOS,TAHUAMANU,8.8,2.32
2023-11,MADRE DE DIOS,TAMBOPATA,33.5,3.72
2023-11,PIURA,AYABACA,19.0,3.17
2023-11,PIURA,HUANCABAMBA,10.0,0.8
2023-11,PIURA,MORROPON,1574.0,1.25
2023-11,PIURA,PAITA,226.0,0.95
2023-11,PIURA,PIURA,7983.0,0.77
2023-11,PIURA,SECHURA,4.0,0.8
2023-11,PIURA,SULLANA,6056.0,1.0
2023-11,SAN MARTIN,BELLAVISTA,15.0,1.0
2023-11,SAN MARTIN,EL DORADO,5.0,2.0
2023-11,SAN MARTIN,HUALLAGA,59.0,4.13
2023-11,SAN MARTIN,LAMAS,30.0,2.92
2023-11,SAN MARTIN,MARISCAL CACERES,81.0,1.09
2023-11,SAN MARTIN,PICOTA,101.0,3.02
2023-11,SAN MARTIN,RIOJA,7.0,2.8
2023-11,SAN MARTIN,SAN MARTIN,49.5,1.3
2023-11,SAN MARTIN,TOCACHE,6.0,0.7
2023-11,TUMBES,CONTRALMIRANTE VILLAR,156.4,1.0
2023-11,TUMBES,TUMBES,962.7199999999999,1.04
2023-11,TUMBES,ZARUMILLA,3233.45,1.25
2023-11,UCAYALI,ATALAYA,92.01,4.81
2023-11,UCAYALI,CORONEL PORTILLO,316.76,4.57
2023-11,UCAYALI,PADRE ABAD,240.25,5.29
2023-11,UCAYALI,PURUS,5.36,6.0
2023-12,AMAZONAS,BAGUA,30.15,1.77
2023-12,AMAZONAS,CHACHAPOYAS,18.2,3.25
2023-12,AMAZONAS,LUYA,23.41,2.0
2023-12,AMAZONAS,UTCUBAMBA,350.8,1.13
2023-12,ANCASH,CARHUAZ,6.0,2.5
2023-12,ANCASH,CASMA,37.0,2.17
2023-12,ANCASH,HUARMEY,9.0,2.38
2023-12,ANCASH,HUAYLAS,17.0,2.0
2023-12,ANCASH,SANTA,17.0,2.0
2023-12,ANCASH,YUNGAY,5.0,2.5
2023-12,APURIMAC,ABANCAY,8.0,1.0
2023-12,APURIMAC,AYMARAES,0.8,1.02
2023-12,AYACUCHO,HUAMANGA,5.0,2.8
2023-12,AYACUCHO,LA MAR,22.0,1.29
2023-12,CAJAMARCA,CAJABAMBA,4.37,1.67
2023-12,CAJAMARCA,JAEN,5.67,2.7
2023-12,CAJAMARCA,SAN MARCOS,3.0300000000000002,4.0
2023-12,CUSCO,LA CONVENCION,117.0,1.27
2023-12,HUANCAVELICA,CASTROVIRREYNA,0.7,2.0
2023-12,HUANUCO,HUACAYBAMBA,4.5,1.9
2023-12,HUANUCO,HUAMALIES,11.2,1.5
2023-12,HUANUCO,LEONCIO PRADO,9.9,1.5
2023-12,HUANUCO,PUERTO INCA,4.0,1.0
2023-12,JUNIN,CHANCHAMAYO,172.6,0.79
2023-12,JUNIN,HUANCAYO,15.3,0.9
2023-12,JUNIN,SATIPO,149.1,1.17
2023-12,LA LIBERTAD,ASCOPE,1.67,0.9
2023-12,LA LIBERTAD,CHEPEN,4.1,0.99
2023-12,LA LIBERTAD,VIRU,0.52,0.88
2023-12,LAMBAYEQUE,FERREÑAFE,48.0,2.5
2023-12,LAMBAYEQUE,LAMBAYEQUE,2560.0,0.55
2023-12,LORETO,ALTO AMAZONAS,115.0,0.97
2023-12,LORETO,DATEM DEL MARAÑON,22.0,0.96
2023-12,LORETO,LORETO,34.0,0.98
2023-12,LORETO,MARISCAL RAMON CASTILLA,89.0,0.97
2023-12,LORETO,MAYNAS,379.0,0.99
2023-12,LORETO,PUTUMAYO,19.0,0.95
2023-12,LORETO,REQUENA,43.0,0.77
2023-12,LORETO,UCAYALI,94.0,0.98
2023-12,MADRE DE DIOS,MANU,11.4,3.02
2023-12,MADRE DE DIOS,TAHUAMANU,10.92,3.17
2023-12,MADRE DE DIOS,TAMBOPATA,26.4,3.25
2023-12,MOQUEGUA,GENERAL SANCHEZ CERRO,16.2,3.0
2023-12,MOQUEGUA,MARISCAL NIETO,10.0,5.0
2023-12,PIURA,AYABACA,207.0,2.35
2023-12,PIURA,HUANCABAMBA,20.0,0.8
2023-12,PIURA,MORROPON,1421.0,1.57
2023-12,PIURA,PAITA,219.0,0.97
2023-12,PIURA,PIURA,13436.0,1.08
2023-12,PIURA,SECHURA,4.0,1.2
2023-12,PIURA,SULLANA,5846.0,0.98
2023-12,SAN MARTIN,BELLAVISTA,15.0,1.0
2023-12,SAN MARTIN,EL DORADO,10.0,2.0
2023-12,SAN MARTIN,HUALLAGA,72.0,2.18
2023-12,SAN MARTIN,LAMAS,34.0,2.14
2023-12,SAN MARTIN,MARISCAL CACERES,60.0,1.12
2023-12,SAN MARTIN,PICOTA,82.0,1.13
2023-12,SAN MARTIN,RIOJA,8.0,2.8
2023-12,SAN MARTIN,SAN MARTIN,61.5,1.32
2023-12,SAN MARTIN,TOCACHE,14.0,0.8
2023-12,TUMBES,CONTRALMIRANTE VILLAR,170.08,0.75
2023-12,TUMBES,TUMBES,1167.32,1.2
2023-12,TUMBES,ZARUMILLA,3446.2300000000005,0.85
2023-12,UCAYALI,ATALAYA,88.45,3.23
2023-12,UCAYALI,CORONEL PORTILLO,361.8,3.05
2023-12,UCAYALI,PADRE ABAD,261.05,3.09
2023-12,UCAYALI,PURUS,4.78,6.0
2024-01,AMAZONAS,BAGUA,40.7,1.68
