DEPARTAMENTO,PROVINCIA,ANIO,MES,fecha_evento,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,departamento,provincia
TUMBES,CONTRALMIRANTE VILLAR,2022,3,2022-03,0.846711,0.285115,1.220412,0.151689,1.223131,0.691427,1.561173,1.213442,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,4,2022-04,0.58261,-0.041494,0.943907,-0.003561,1.122978,0.658266,1.458703,1.455336,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,5,2022-05,-0.579432,-0.479629,0.71209,-0.20038,1.065314,0.5107,1.270626,1.705868,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,6,2022-06,-1.239683,-0.364121,0.446756,-0.0867,0.843763,0.40956,1.133135,1.766341,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,7,2022-07,-1.157151,-0.344206,0.326658,-0.059553,0.74968,0.245413,1.100708,1.731785,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,8,2022-08,-0.787411,-0.630985,0.295935,-0.18511,0.781547,0.280232,1.033259,1.999595,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,9,2022-09,-0.47049,-0.698697,0.237283,-0.300487,0.784582,0.306761,1.069578,1.498531,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,10,2022-10,-0.503503,-0.6509,0.156286,-0.347995,0.74361,0.152563,1.103302,1.472614,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,11,2022-11,0.037903,-0.682765,0.315486,-0.072278,0.74361,0.198988,1.102005,1.463975,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2022,12,2022-12,0.434054,-0.619036,0.734433,0.133873,0.936329,0.369766,1.200583,1.947761,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,1,2023-01,0.711359,-0.503527,0.899219,-0.112999,1.144222,0.696401,1.427573,1.559004,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,2,2023-02,0.711359,0.301048,1.407542,0.390078,1.230718,0.568732,1.609165,1.438058,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,3,2023-03,0.463765,1.093674,1.636567,0.528361,1.302039,0.651634,1.675317,1.32575,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,4,2023-04,0.156748,2.025706,1.84604,0.829528,1.288382,0.558784,1.707744,0.902437,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,5,2023-05,-0.196486,-0.487595,1.661703,0.264521,1.418884,0.848941,1.688287,1.973678,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,6,2023-06,-0.321934,-0.575222,1.329339,-0.012893,1.362738,0.88376,1.623433,2.284684,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,7,2023-07,-0.166775,-0.666832,1.170139,-0.145237,1.327836,0.862206,1.570253,2.379713,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,8,2023-08,-0.061134,-0.678781,0.999767,-0.09688,1.204921,0.636712,1.495022,2.042791,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,9,2023-09,0.483573,-0.70268,0.932735,-0.270794,1.233753,0.588628,1.452218,2.189654,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,10,2023-10,0.054409,-0.654883,0.960665,-0.189352,1.212508,0.70635,1.545608,1.68859,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,11,2023-11,0.242581,-0.615053,0.907598,-0.218196,1.189746,0.572048,1.360125,2.085986,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2023,12,2023-12,0.361426,-0.320307,1.131037,-0.01459,1.238305,0.686453,1.553391,2.060069,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,1,2024-01,0.146845,-0.471663,1.494125,0.194955,1.356668,0.827387,1.641592,2.224211,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,2,2024-02,0.668443,2.901976,1.968931,0.739602,1.387018,0.736194,1.788163,1.77498,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,3,2024-03,0.770782,-0.443782,1.603051,0.137267,1.441646,0.910289,1.794648,1.360306,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,4,2024-04,0.31851,-0.276494,1.354475,-0.073975,1.39157,0.79091,1.690882,1.32575,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,5,2024-05,-0.453984,-0.555307,1.00256,-0.342056,1.302039,0.756091,1.487239,1.826815,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,6,2024-06,-0.605842,-0.579205,0.692539,-0.238556,1.069866,0.577022,1.353639,1.576282,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,7,2024-07,-0.520009,-0.642934,0.544511,-0.286913,0.998545,0.905315,1.169453,1.766341,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,8,2024-08,-0.94257,-0.666832,0.421619,-0.259765,0.89991,0.396295,1.129244,1.671312,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,9,2024-09,-0.741193,-0.630985,0.438377,-0.1902,0.87563,0.295154,1.134432,1.403501,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,10,2024-10,-0.170076,-0.654883,0.578026,-0.147782,0.953021,0.291838,1.312133,1.472614,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,11,2024-11,0.282196,-0.686748,0.483065,0.044796,0.813414,0.228833,1.153888,1.999595,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2024,12,2024-12,0.384535,-0.531409,0.876876,-0.032405,1.097181,0.545519,1.43795,2.206932,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,1,2025-01,0.381234,-0.399968,1.111486,0.040554,1.209474,0.615157,1.522261,2.120542,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,2,2025-02,0.298702,0.687403,1.435472,0.325603,1.273207,0.708008,1.592303,1.671312,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,3,2025-03,0.803794,0.181556,1.519261,0.087214,1.417367,0.925212,1.755736,1.170247,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,4,2025-04,0.533091,0.261217,1.279065,-0.006954,1.321766,0.752775,1.591006,1.550365,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,5,2025-05,-0.120557,-0.615053,1.033283,-0.109606,1.224648,0.653292,1.501507,1.852732,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,6,2025-06,-0.873243,-0.280477,0.857325,0.316271,0.948469,0.648318,1.199286,1.723146,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,7,2025-07,-0.57613,-0.690731,0.617128,0.012558,0.922672,0.548835,1.229119,1.77498,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,CONTRALMIRANTE VILLAR,2025,8,2025-08,-0.473791,-0.706663,0.471893,-0.146085,0.890805,0.507384,1.135729,1.446697,TUMBES,CONTRALMIRANTE VILLAR
TUMBES,TUMBES,2021,1,2021-01,0.443958,-0.252596,1.069591,0.224648,1.103251,0.509042,1.379581,1.59356,TUMBES,TUMBES
TUMBES,TUMBES,2021,2,2021-02,0.364727,-0.388019,1.175725,0.084669,1.223131,0.563758,1.629919,1.541726,TUMBES,TUMBES
TUMBES,TUMBES,2021,3,2021-03,0.71466,0.420539,1.34889,0.29082,1.239823,0.590286,1.622136,1.161608,TUMBES,TUMBES
TUMBES,TUMBES,2021,4,2021-04,0.592514,-0.356155,0.983009,-0.118089,1.192781,0.658266,1.515775,1.23936,TUMBES,TUMBES
TUMBES,TUMBES,2021,5,2021-05,-0.694975,-0.547341,0.73164,-0.125725,1.045587,0.5621,1.328995,1.697229,TUMBES,TUMBES
TUMBES,TUMBES,2021,6,2021-06,-0.860038,-0.587171,0.639472,0.033767,0.922672,0.323341,1.278409,1.714507,TUMBES,TUMBES
TUMBES,TUMBES,2021,7,2021-07,-0.589335,-0.718612,0.485858,-0.080762,0.874113,0.512358,1.1487,1.749063,TUMBES,TUMBES
TUMBES,TUMBES,2021,8,2021-08,-0.609143,-0.694714,0.407655,-0.168143,0.852868,0.326657,1.159077,1.636756,TUMBES,TUMBES
TUMBES,TUMBES,2021,9,2021-09,-0.110653,-0.654883,0.340623,-0.319151,0.868043,0.373083,1.151294,1.757702,TUMBES,TUMBES
TUMBES,TUMBES,2021,10,2021-10,0.245882,-0.51946,0.449549,-0.258917,0.912049,0.318367,1.2823,1.524448,TUMBES,TUMBES
TUMBES,TUMBES,2021,11,2021-11,0.027999,-0.495561,0.396483,-0.140147,0.825554,0.194014,1.230416,1.628117,TUMBES,TUMBES
TUMBES,TUMBES,2021,12,2021-12,0.16005,-0.447765,0.675781,0.010013,0.951504,0.388005,1.316024,1.878649,TUMBES,TUMBES
TUMBES,TUMBES,2022,1,2022-01,-0.008314,-0.407934,0.910391,-0.028163,1.116908,0.577022,1.382175,1.895927,TUMBES,TUMBES
TUMBES,TUMBES,2022,2,2022-02,0.229376,-0.403951,0.904805,-0.125725,1.154845,0.580338,1.537826,1.679951,TUMBES,TUMBES
TUMBES,TUMBES,2022,3,2022-03,0.846711,0.285115,1.220412,0.151689,1.223131,0.691427,1.561173,1.213442,TUMBES,TUMBES
TUMBES,TUMBES,2022,4,2022-04,0.58261,-0.041494,0.943907,-0.003561,1.122978,0.658266,1.458703,1.455336,TUMBES,TUMBES
TUMBES,TUMBES,2022,5,2022-05,-0.579432,-0.479629,0.71209,-0.20038,1.065314,0.5107,1.270626,1.705868,TUMBES,TUMBES
TUMBES,TUMBES,2022,6,2022-06,-1.239683,-0.364121,0.446756,-0.0867,0.843763,0.40956,1.133135,1.766341,TUMBES,TUMBES
TUMBES,TUMBES,2022,7,2022-07,-1.157151,-0.344206,0.326658,-0.059553,0.74968,0.245413,1.100708,1.731785,TUMBES,TUMBES
TUMBES,TUMBES,2022,8,2022-08,-0.787411,-0.630985,0.295935,-0.18511,0.781547,0.280232,1.033259,1.999595,TUMBES,TUMBES
TUMBES,TUMBES,2022,9,2022-09,-0.47049,-0.698697,0.237283,-0.300487,0.784582,0.306761,1.069578,1.498531,TUMBES,TUMBES
TUMBES,TUMBES,2022,10,2022-10,-0.503503,-0.6509,0.156286,-0.347995,0.74361,0.152563,1.103302,1.472614,TUMBES,TUMBES
TUMBES,TUMBES,2022,11,2022-11,0.037903,-0.682765,0.315486,-0.072278,0.74361,0.198988,1.102005,1.463975,TUMBES,TUMBES
TUMBES,TUMBES,2022,12,2022-12,0.434054,-0.619036,0.734433,0.133873,0.936329,0.369766,1.200583,1.947761,TUMBES,TUMBES
TUMBES,TUMBES,2023,1,2023-01,0.711359,-0.503527,0.899219,-0.112999,1.144222,0.696401,1.427573,1.559004,TUMBES,TUMBES
TUMBES,TUMBES,2023,2,2023-02,0.711359,0.301048,1.407542,0.390078,1.230718,0.568732,1.609165,1.438058,TUMBES,TUMBES
TUMBES,TUMBES,2023,3,2023-03,0.463765,1.093674,1.636567,0.528361,1.302039,0.651634,1.675317,1.32575,TUMBES,TUMBES
TUMBES,TUMBES,2023,4,2023-04,0.156748,2.025706,1.84604,0.829528,1.288382,0.558784,1.707744,0.902437,TUMBES,TUMBES
TUMBES,TUMBES,2023,5,2023-05,-0.196486,-0.487595,1.661703,0.264521,1.418884,0.848941,1.688287,1.973678,TUMBES,TUMBES
TUMBES,TUMBES,2023,6,2023-06,-0.321934,-0.575222,1.329339,-0.012893,1.362738,0.88376,1.623433,2.284684,TUMBES,TUMBES
TUMBES,TUMBES,2023,7,2023-07,-0.166775,-0.666832,1.170139,-0.145237,1.327836,0.862206,1.570253,2.379713,TUMBES,TUMBES
TUMBES,TUMBES,2023,8,2023-08,-0.061134,-0.678781,0.999767,-0.09688,1.204921,0.636712,1.495022,2.042791,TUMBES,TUMBES
TUMBES,TUMBES,2023,9,2023-09,0.483573,-0.70268,0.932735,-0.270794,1.233753,0.588628,1.452218,2.189654,TUMBES,TUMBES
TUMBES,TUMBES,2023,10,2023-10,0.054409,-0.654883,0.960665,-0.189352,1.212508,0.70635,1.545608,1.68859,TUMBES,TUMBES
TUMBES,TUMBES,2023,11,2023-11,0.242581,-0.615053,0.907598,-0.218196,1.189746,0.572048,1.360125,2.085986,TUMBES,TUMBES
TUMBES,TUMBES,2023,12,2023-12,0.361426,-0.320307,1.131037,-0.01459,1.238305,0.686453,1.553391,2.060069,TUMBES,TUMBES
TUMBES,TUMBES,2024,1,2024-01,0.146845,-0.471663,1.494125,0.194955,1.356668,0.827387,1.641592,2.224211,TUMBES,TUMBES
TUMBES,TUMBES,2024,2,2024-02,0.668443,2.901976,1.968931,0.739602,1.387018,0.736194,1.788163,1.77498,TUMBES,TUMBES
TUMBES,TUMBES,2024,3,2024-03,0.770782,-0.443782,1.603051,0.137267,1.441646,0.910289,1.794648,1.360306,TUMBES,TUMBES
TUMBES,TUMBES,2024,4,2024-04,0.31851,-0.276494,1.354475,-0.073975,1.39157,0.79091,1.690882,1.32575,TUMBES,TUMBES
TUMBES,TUMBES,2024,5,2024-05,-0.453984,-0.555307,1.00256,-0.342056,1.302039,0.756091,1.487239,1.826815,TUMBES,TUMBES
TUMBES,TUMBES,2024,6,2024-06,-0.605842,-0.579205,0.692539,-0.238556,1.069866,0.577022,1.353639,1.576282,TUMBES,TUMBES
TUMBES,TUMBES,2024,7,2024-07,-0.520009,-0.642934,0.544511,-0.286913,0.998545,0.905315,1.169453,1.766341,TUMBES,TUMBES
TUMBES,TUMBES,2024,8,2024-08,-0.94257,-0.666832,0.421619,-0.259765,0.89991,0.396295,1.129244,1.671312,TUMBES,TUMBES
TUMBES,TUMBES,2024,9,2024-09,-0.741193,-0.630985,0.438377,-0.1902,0.87563,0.295154,1.134432,1.403501,TUMBES,TUMBES
TUMBES,TUMBES,2024,10,2024-10,-0.170076,-0.654883,0.578026,-0.147782,0.953021,0.291838,1.312133,1.472614,TUMBES,TUMBES
TUMBES,TUMBES,2024,11,2024-11,0.282196,-0.686748,0.483065,0.044796,0.813414,0.228833,1.153888,1.999595,TUMBES,TUMBES
TUMBES,TUMBES,2024,12,2024-12,0.384535,-0.531409,0.876876,-0.032405,1.097181,0.545519,1.43795,2.206932,TUMBES,TUMBES
TUMBES,TUMBES,2025,1,2025-01,0.381234,-0.399968,1.111486,0.040554,1.209474,0.615157,1.522261,2.120542,TUMBES,TUMBES
TUMBES,TUMBES,2025,2,2025-02,0.298702,0.687403,1.435472,0.325603,1.273207,0.708008,1.592303,1.671312,TUMBES,TUMBES
TUMBES,TUMBES,2025,3,2025-03,0.803794,0.181556,1.519261,0.087214,1.417367,0.925212,1.755736,1.170247,TUMBES,TUMBES
TUMBES,TUMBES,2025,4,2025-04,0.533091,0.261217,1.279065,-0.006954,1.321766,0.752775,1.591006,1.550365,TUMBES,TUMBES
TUMBES,TUMBES,2025,5,2025-05,-0.120557,-0.615053,1.033283,-0.109606,1.224648,0.653292,1.501507,1.852732,TUMBES,TUMBES
TUMBES,TUMBES,2025,6,2025-06,-0.873243,-0.280477,0.857325,0.316271,0.948469,0.648318,1.199286,1.723146,TUMBES,TUMBES
TUMBES,TUMBES,2025,7,2025-07,-0.57613,-0.690731,0.617128,0.012558,0.922672,0.548835,1.229119,1.77498,TUMBES,TUMBES
TUMBES,TUMBES,2025,8,2025-08,-0.473791,-0.706663,0.471893,-0.146085,0.890805,0.507384,1.135729,1.446697,TUMBES,TUMBES
TUMBES,ZARUMILLA,2021,1,2021-01,0.443958,0.04215,0.790293,0.154234,0.861973,0.834019,1.078657,0.703739,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,2,2021-02,0.364727,-0.125138,0.865704,-0.016286,0.978818,0.822413,1.222634,0.608709,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,3,2021-03,0.71466,1.225114,1.03049,0.431648,0.892322,0.659924,1.111085,0.349538,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,4,2021-04,0.592514,-0.316324,0.854532,0.181382,0.890805,0.784278,1.076063,0.375455,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,5,2021-05,-0.694975,-0.296409,0.561269,-0.146934,0.86956,0.905315,0.96192,0.306343,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,6,2021-06,-0.860038,-0.435816,0.39369,-0.20038,0.790652,0.689769,0.910036,0.33226,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,7,2021-07,-0.589335,-0.658866,0.142321,-0.641527,0.839211,1.225318,0.720662,0.289065,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,8,2021-08,-0.609143,-0.615053,0.108806,-0.689884,0.828588,1.094332,0.858153,0.401372,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,9,2021-09,-0.110653,-0.531409,0.092048,-0.781507,0.848316,1.135783,0.829617,0.608709,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,10,2021-10,0.245882,-0.14107,0.340623,-0.400593,0.827071,0.887077,0.96192,0.643265,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,11,2021-11,0.027999,-0.077342,0.349002,-0.063794,0.666219,0.623447,0.92171,0.582792,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2021,12,2021-12,0.16005,-0.184884,0.52496,0.036312,0.745128,0.649976,0.970999,0.617348,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,1,2022-01,-0.008314,-0.04946,0.591991,-0.120634,0.865008,1.052881,1.013803,0.712378,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,2,2022-02,0.229376,-0.117172,0.650644,0.055824,0.814931,0.641686,1.07736,0.78149,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,3,2022-03,0.846711,0.818844,0.955079,0.440131,0.842246,0.792568,1.130541,0.410011,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,4,2022-04,0.58261,0.157658,0.865704,0.320513,0.842246,0.930186,1.006021,0.401372,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,5,2022-05,-0.579432,-0.411917,0.589198,-0.051069,0.837693,0.716298,0.908739,0.461846,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,6,2022-06,-1.239683,-0.296409,0.301521,-0.126573,0.685946,0.73122,0.75698,0.323621,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,7,2022-07,-1.157151,-0.37607,0.17863,-0.305577,0.695051,0.863864,0.760872,0.340899,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,8,2022-08,-0.787411,-0.575222,0.04736,-0.692429,0.784582,0.870496,0.729741,0.461846,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,9,2022-09,-0.47049,-0.623019,-0.005707,-0.83665,0.805826,1.09599,0.784219,0.505041,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,10,2022-10,-0.503503,-0.511494,0.069704,-0.620318,0.734505,0.840651,0.81924,0.60007,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,11,2022-11,0.037903,-0.607087,0.133942,-0.5007,0.726918,0.741169,0.802378,0.574153,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2022,12,2022-12,0.434054,-0.447765,0.418827,-0.258917,0.805826,0.703034,0.871124,0.798768,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,1,2023-01,0.711359,-0.236663,0.589198,-0.125725,0.860455,1.076094,1.064389,0.625987,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,2,2023-02,0.711359,0.376726,1.03049,0.302697,0.953021,0.825729,1.253764,0.96291,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,3,2023-03,0.463765,0.715284,1.198068,0.541935,0.949986,0.872154,1.218743,0.643265,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,4,2023-04,0.156748,0.942318,1.421507,0.984778,0.890805,0.698059,1.223931,0.349538,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,5,2023-05,-0.196486,-0.384036,1.270686,0.296759,1.103251,0.996508,1.21096,0.375455,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,6,2023-06,-0.321934,-0.423867,0.823809,-0.279278,1.116908,1.258479,1.153888,0.323621,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,7,2023-07,-0.166775,-0.615053,0.6283,-0.695822,1.189746,1.343039,1.159077,0.41865,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,8,2023-08,-0.061134,-0.619036,0.516581,-0.688187,1.12146,1.24853,1.07736,0.51368,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,9,2023-09,0.483573,-0.6509,0.480272,-0.925728,1.198851,1.225318,1.103302,0.686461,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,10,2023-10,0.054409,-0.515477,0.65623,-0.539724,1.097181,1.129151,1.197989,0.574153,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,11,2023-11,0.242581,-0.479629,0.625507,-0.52106,1.066831,1.120861,1.083846,0.6951,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2023,12,2023-12,0.361426,0.273166,0.862911,-0.224983,1.078971,1.074436,1.134432,0.755573,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,1,2024-01,0.146845,-0.105223,1.131037,0.017648,1.138152,1.162312,1.24209,0.78149,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,2,2024-02,0.668443,1.587571,1.510882,0.579262,1.110838,1.062829,1.312133,0.721017,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,3,2024-03,0.770782,-0.300392,1.253928,0.119451,1.162432,1.255163,1.338074,0.556875,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,4,2024-04,0.31851,-0.28446,1.086349,0.000681,1.112355,1.034643,1.310836,0.51368,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,5,2024-05,-0.453984,-0.360138,0.81543,-0.421802,1.147257,1.235266,1.146106,0.41865,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,6,2024-06,-0.605842,-0.483612,0.483065,-0.444708,0.959091,1.110913,1.020289,0.427289,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,7,2024-07,-0.520009,-0.623019,0.212146,-0.863798,0.997028,1.429257,0.907442,0.280426,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,8,2024-08,-0.94257,-0.638951,0.117184,-0.88331,0.936329,1.278375,0.849073,0.479124,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,9,2024-09,-0.741193,-0.491578,0.161872,-0.913851,0.980336,1.091016,0.869827,0.505041,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,10,2024-10,-0.170076,-0.471663,0.371346,-0.554995,0.930259,0.955056,0.968405,0.608709,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,11,2024-11,0.282196,-0.61107,0.245662,-0.3972,0.748163,0.73122,0.885392,0.686461,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2024,12,2024-12,0.384535,-0.160986,0.60037,-0.269946,0.934811,0.965005,1.133135,0.859242,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,1,2025-01,0.381234,-0.081325,0.765156,-0.03495,0.937846,0.999824,1.10849,0.703739,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,2,2025-02,0.298702,0.870623,1.064005,0.338328,0.953021,0.742827,1.204475,0.902437,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,3,2025-03,0.803794,1.137487,1.184104,0.388381,0.997028,0.921895,1.223931,0.297704,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,4,2025-04,0.533091,0.615708,1.156174,0.475762,0.946951,0.890393,1.178533,0.306343,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,5,2025-05,-0.120557,-0.539375,0.809844,-0.033253,0.975783,0.931844,1.104599,0.375455,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,6,2025-06,-0.873243,0.544013,0.675781,0.17714,0.810379,0.716298,0.867233,0.185396,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,7,2025-07,-0.57613,-0.642934,0.346209,-0.364962,0.849833,0.969979,0.792002,0.15084,TUMBES,ZARUMILLA
TUMBES,ZARUMILLA,2025,8,2025-08,-0.473791,-0.634968,0.214939,-0.566023,0.851351,1.309878,0.862044,0.358177,TUMBES,ZARUMILLA
UCAYALI,ATALAYA,2021,1,2021-01,-0.345042,1.093674,1.455023,0.805774,1.009167,0.971637,0.934681,-1.317798,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,2,2021-02,-1.176959,2.181045,1.767837,1.311397,0.978818,1.029668,1.153888,-1.317798,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,3,2021-03,-0.65536,0.850708,1.650532,1.425925,0.871078,0.424482,1.112382,-1.283241,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,4,2021-04,-0.761001,0.17359,1.572328,1.348725,0.858938,0.484172,0.980079,-1.265963,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,5,2021-05,-0.883147,-0.459714,1.167346,0.396017,1.02586,0.941792,0.893174,-1.240046,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,6,2021-06,-1.147247,-0.121155,0.807051,-0.12318,1.028895,1.054539,0.502752,-1.283241,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,7,2021-07,0.262389,-0.388019,0.332244,-0.829015,1.056209,1.29993,0.496266,-1.240046,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,8,2021-08,0.008192,-0.535392,0.39369,-1.464436,1.434059,1.684596,0.919116,-1.257324,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,9,2021-09,0.057711,0.261217,0.851739,-0.643224,1.347563,1.621591,1.048824,-1.29188,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,10,2021-10,0.681648,0.141726,0.899219,-1.074191,1.576701,1.81724,0.810161,-1.317798,UCAYALI,ATALAYA
UCAYALI,ATALAYA,2021,11,2021-11,-0.493599,1.041894,1.45223,0.360386,1.214026,1.437548,1.286191,-1.309159,UCAYALI,ATALAYA
