fecha_evento,departamento,provincia,produccion_t,cosecha_ha,precio_chacra_kg,num_emergencias,total_afectados,ALLSKY_SFC_SW_DWN,PRECTOTCORR,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,n_noticias
2025-04,CUSCO,LA CONVENCION,0.0,0.0,1.35,0.0,0.0,14.94,41.1,11.71,88.2,13.63,19.48,7.49,1.39,8.0
2025-05,CUSCO,LA CONVENCION,0.0,0.0,1.35,0.0,0.0,13.75,13.33,10.99,85.26,13.35,20.08,6.91,1.34,8.0
2025-06,CUSCO,LA CONVENCION,0.0,0.0,1.35,0.0,0.0,13.74,145.2,10.38,86.04,12.28,19.1,4.98,1.3,14.0
2025-07,CUSCO,LA CONVENCION,0.0,0.0,1.35,0.0,0.0,15.96,1.86,9.14,79.18,12.01,21.48,4.5,1.42,8.0
2025-08,CUSCO,LA CONVENCION,0.0,0.0,1.35,0.0,0.0,15.77,5.2700000000000005,9.42,74.88,13.4,22.44,7.09,1.55,14.0
2021-01,HUANCAVELICA,ACOBAMBA,0.0,0.0,0.9,16.0,152.0,16.24,115.63,9.37,86.96,9.04,15.76,2.84,2.01,1.0
2021-02,HUANCAVELICA,ACOBAMBA,0.0,0.0,0.9,13.0,5605.0,17.75,71.96,8.88,82.13,9.19,17.15,2.28,1.73,0.0
2021-03,HUANCAVELICA,ACOBAMBA,1.7000000000000002,0.0,0.9,5.0,42.0,16.15,123.69,9.3,86.82,8.96,15.4,2.18,1.89,3.0
2021-04,HUANCAVELICA,ACOBAMBA,6.6,0.0,1.0750000000000002,8.0,29.0,16.93,101.4,9.17,86.38,8.85,16.24,1.65,1.57,2.0
2021-05,HUANCAVELICA,ACOBAMBA,6.6,0.0,1.025,5.0,7.0,17.39,12.09,8.48,83.76,8.35,16.81,0.33,1.64,1.0
2021-06,HUANCAVELICA,ACOBAMBA,4.3,0.0,1.1825,0.0,0.0,16.22,4.2,8.18,81.79,8.25,16.7,1.64,1.56,1.0
2021-07,HUANCAVELICA,ACOBAMBA,1.25,0.0,1.2333333333333334,3.0,1969.0,18.61,0.0,7.04,74.66,7.74,16.79,-2.74,1.93,0.0
2021-08,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,5.0,12.0,18.8,2.48,7.39,73.72,8.69,20.27,0.47,2.01,2.0
2021-09,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,2.0,1.0,17.43,15.3,8.09,74.53,9.77,19.48,3.46,2.38,6.0
2021-10,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,4.0,16.0,20.07,27.9,8.54,73.82,10.77,22.8,1.97,2.15,6.0
2021-11,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,2.0,7.0,17.94,66.9,8.44,74.63,10.18,20.26,2.47,2.09,14.0
2021-12,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,1.0,0.0,18.97,59.83,8.83,77.78,10.11,19.53,2.49,1.81,8.0
2022-01,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,2.0,54.0,17.53,138.57,8.73,79.59,9.67,20.57,2.92,2.07,7.0
2022-02,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2333333333333334,8.0,2.0,15.76,137.48000000000002,9.14,86.48,8.76,16.54,1.89,2.05,3.0
2022-03,HUANCAVELICA,ACOBAMBA,2.6,0.0,1.3,17.0,153.0,15.83,119.35,9.3,87.5,8.82,16.29,2.6,1.73,7.0
2022-04,HUANCAVELICA,ACOBAMBA,6.65,0.0,1.3,5.0,12.0,17.79,40.8,9.31,86.26,9.1,16.52,2.47,1.56,16.0
2022-05,HUANCAVELICA,ACOBAMBA,7.9,0.0,1.4375,2.0,0.0,16.8,8.99,8.21,81.57,8.22,17.75,1.23,1.45,26.0
2022-06,HUANCAVELICA,ACOBAMBA,2.75,0.0,1.3225,7.0,1803.0,17.54,6.9,7.23,76.68,7.67,17.27,-2.35,1.69,22.0
2022-07,HUANCAVELICA,ACOBAMBA,0.55,0.0,1.35,3.0,94.0,18.27,1.55,7.37,73.94,8.58,18.87,-1.2,1.85,9.0
2022-08,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,0.0,0.0,18.51,2.1700000000000004,7.09,70.43,8.93,21.02,0.1,2.04,5.0
2022-09,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,2.0,0.0,19.41,1.5,7.68,70.7,9.88,21.39,0.62,2.07,7.0
2022-10,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,4.0,1.0,22.2,2.1700000000000004,7.36,64.03,10.9,22.96,1.03,1.97,8.0
2022-11,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,7.0,50.0,21.59,4.5,7.41,64.41,10.98,23.38,0.53,2.32,11.0
2022-12,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,1.0,14.0,18.64,65.41,7.88,69.82,10.36,23.25,1.23,2.19,12.0
2023-01,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,6.0,0.0,17.68,95.79,8.86,78.69,10.04,18.31,2.53,2.29,8.0
2023-02,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.35,4.0,0.0,16.03,152.04,9.28,85.93,9.13,15.95,2.57,2.04,4.0
2023-03,HUANCAVELICA,ACOBAMBA,1.2,0.0,1.2,0.0,0.0,16.19,46.81,9.3,85.6,9.25,17.93,3.03,1.96,17.0
2023-04,HUANCAVELICA,ACOBAMBA,6.2,0.0,1.5,0.0,0.0,17.45,21.9,9.24,83.78,9.57,17.3,3.91,1.77,5.0
2023-05,HUANCAVELICA,ACOBAMBA,8.8,0.0,1.4249999999999998,0.0,0.0,16.18,25.73,8.36,80.18,8.9,18.08,1.62,1.57,15.0
2023-06,HUANCAVELICA,ACOBAMBA,4.45,0.0,1.3875,0.0,0.0,18.81,0.0,7.59,75.38,8.71,17.75,-0.73,1.75,9.0
2023-07,HUANCAVELICA,ACOBAMBA,0.8,0.0,1.875,0.0,0.0,18.94,0.0,7.76,74.52,9.45,20.27,0.7,1.98,5.0
2023-08,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,19.59,3.1,8.02,73.69,9.93,21.13,1.55,2.07,13.0
2023-09,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,18.03,21.0,8.17,72.52,10.34,20.17,2.39,2.37,18.0
2023-10,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,17.8,24.49,9.19,74.52,11.62,22.96,3.3,2.76,8.0
2023-11,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,18.2,38.4,9.21,75.13,11.41,21.34,4.0,2.46,9.0
2023-12,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,17.16,87.42,9.79,79.29,11.39,20.54,3.86,2.49,7.0
2024-01,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,16.34,78.42999999999999,9.97,81.82,11.12,19.14,4.02,2.33,10.0
2024-02,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,16.95,137.46,9.46,80.51,10.63,21.16,3.95,2.18,14.0
2024-03,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.875,0.0,0.0,15.53,133.29999999999998,10.04,85.77,10.39,16.99,3.99,1.99,7.0
2024-04,HUANCAVELICA,ACOBAMBA,2.6,0.0,1.7999999999999998,0.0,0.0,17.81,35.099999999999994,9.94,85.48,10.27,18.54,3.55,1.67,12.0
2024-05,HUANCAVELICA,ACOBAMBA,7.0,0.0,1.5333333333333332,0.0,0.0,17.78,33.79,9.42,83.22,9.99,18.28,2.28,1.56,8.0
2024-06,HUANCAVELICA,ACOBAMBA,9.5,0.0,1.625,0.0,0.0,17.28,24.6,8.03,77.43,8.9,18.5,-1.72,1.66,14.0
2024-07,HUANCAVELICA,ACOBAMBA,3.0,0.0,1.05,0.0,0.0,18.09,4.96,7.52,74.63,8.69,18.43,-1.7,1.97,5.0
2024-08,HUANCAVELICA,ACOBAMBA,1.6,0.0,1.1,0.0,0.0,18.34,0.93,7.63,72.03,9.4,20.24,-0.01,2.19,3.0
2024-09,HUANCAVELICA,ACOBAMBA,0.7,0.0,1.2,0.0,0.0,16.09,25.5,8.25,75.31,9.95,19.4,2.74,2.24,7.0
2024-10,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,19.3,26.66,8.55,74.25,10.56,20.84,2.55,2.27,12.0
2024-11,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,17.52,90.3,9.01,79.08,10.2,21.9,2.65,2.16,7.0
2024-12,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,16.98,77.5,9.46,80.92,10.5,19.72,4.89,2.24,9.0
2025-01,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,17.03,102.92,9.34,83.1,9.83,17.94,2.97,2.2,14.0
2025-02,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,16.5,322.0,9.49,86.61,9.34,18.07,2.5,2.06,13.0
2025-03,HUANCAVELICA,ACOBAMBA,0.0,0.0,1.2,0.0,0.0,14.57,148.49,9.95,91.2,9.15,14.79,3.68,1.78,18.0
2025-04,HUANCAVELICA,ACOBAMBA,3.1,0.0,1.0,0.0,0.0,15.96,62.7,9.67,89.52,9.0,15.56,2.9,1.64,8.0
2025-05,HUANCAVELICA,ACOBAMBA,7.35,0.0,1.1375,0.0,0.0,15.89,16.43,9.01,87.14,8.45,15.99,0.51,1.65,8.0
2025-06,HUANCAVELICA,ACOBAMBA,7.0,0.0,0.8625,0.0,0.0,15.21,158.1,8.7,87.68,7.87,15.78,1.13,1.51,14.0
2025-07,HUANCAVELICA,ACOBAMBA,3.9,0.0,0.925,0.0,0.0,18.56,7.13,7.19,80.6,6.38,14.48,-1.46,1.68,8.0
2025-08,HUANCAVELICA,ACOBAMBA,0.0,0.0,0.925,0.0,0.0,17.4,11.16,7.98,82.06,7.84,16.94,0.67,1.81,14.0
2021-01,HUANCAVELICA,ANGARAES,0.0,0.0,0.89,17.0,71.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-02,HUANCAVELICA,ANGARAES,0.0,0.0,0.89,22.0,7609.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,0.0
2021-03,HUANCAVELICA,ANGARAES,0.75,0.0,0.89,7.0,22.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2021-04,HUANCAVELICA,ANGARAES,4.75,0.0,1.2633333333333334,7.0,75.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,2.0
2021-05,HUANCAVELICA,ANGARAES,6.35,0.0,1.1333333333333335,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-06,HUANCAVELICA,ANGARAES,3.45,0.0,1.1666666666666667,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,1.0
2021-07,HUANCAVELICA,ANGARAES,0.75,0.0,1.4,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,0.0
2021-08,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,5.0,1225.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,2.0
2021-09,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,3.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,6.0
2021-10,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,3.0,8.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,6.0
2021-11,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,3.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2021-12,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2022-01,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,3.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-02,HUANCAVELICA,ANGARAES,0.0,0.0,1.4,19.0,7.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2022-03,HUANCAVELICA,ANGARAES,0.55,0.0,1.2,11.0,265.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-04,HUANCAVELICA,ANGARAES,5.1,0.0,1.3333333333333333,13.0,10.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,16.0
2022-05,HUANCAVELICA,ANGARAES,5.2,0.0,1.2666666666666666,5.0,917.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,26.0
2022-06,HUANCAVELICA,ANGARAES,3.15,0.0,1.2666666666666666,8.0,225.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,22.0
2022-07,HUANCAVELICA,ANGARAES,1.0,0.0,1.3,4.0,1941.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2022-08,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,6.0,118.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2022-09,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,1.0,27.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2022-10,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,1.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2022-11,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,7.0,5.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,11.0
2022-12,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,5.0,46.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2023-01,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,7.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2023-02,HUANCAVELICA,ANGARAES,0.0,0.0,1.3,11.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,4.0
2023-03,HUANCAVELICA,ANGARAES,0.6,0.0,1.5,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,17.0
2023-04,HUANCAVELICA,ANGARAES,5.1000000000000005,0.0,1.6666666666666667,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2023-05,HUANCAVELICA,ANGARAES,5.85,0.0,1.5333333333333332,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,15.0
2023-06,HUANCAVELICA,ANGARAES,2.45,0.0,1.8333333333333333,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2023-07,HUANCAVELICA,ANGARAES,0.9,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2023-08,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,13.0
2023-09,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,18.0
2023-10,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2023-11,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2023-12,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-01,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,10.0
2024-02,HUANCAVELICA,ANGARAES,0.0,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2024-03,HUANCAVELICA,ANGARAES,1.9,0.0,1.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-04,HUANCAVELICA,ANGARAES,3.5,0.0,1.2,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2024-05,HUANCAVELICA,ANGARAES,4.1,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2024-06,HUANCAVELICA,ANGARAES,3.3,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2024-07,HUANCAVELICA,ANGARAES,1.8,0.0,1.1666666666666667,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,5.0
2024-08,HUANCAVELICA,ANGARAES,1.0,0.0,1.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,3.0
2024-09,HUANCAVELICA,ANGARAES,0.4,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-10,HUANCAVELICA,ANGARAES,0.0,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,12.0
2024-11,HUANCAVELICA,ANGARAES,0.0,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,7.0
2024-12,HUANCAVELICA,ANGARAES,0.0,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,9.0
2025-01,HUANCAVELICA,ANGARAES,0.0,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2025-02,HUANCAVELICA,ANGARAES,0.0,0.0,1.1,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,13.0
2025-03,HUANCAVELICA,ANGARAES,2.0,0.0,0.8500000000000001,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,18.0
2025-04,HUANCAVELICA,ANGARAES,3.4000000000000004,0.0,0.8500000000000001,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-05,HUANCAVELICA,ANGARAES,4.1,0.0,0.9766666666666668,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-06,HUANCAVELICA,ANGARAES,5.25,0.0,0.9666666666666668,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2025-07,HUANCAVELICA,ANGARAES,4.35,0.0,0.9,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,8.0
2025-08,HUANCAVELICA,ANGARAES,0.6,0.0,2.0,0.0,0.0,17.786914285714285,55.44054285714285,11.578723214285715,72.09418035714286,18.496246428571432,27.082039285714284,11.845451785714285,1.6165285714285713,14.0
2021-01,HUANCAVELICA,CASTROVIRREYNA,0.2,0.0,2.0,27.0,87.0,19.51,44.95,9.37,71.48,14.33,22.55,9.22,2.35,1.0
2021-02,HUANCAVELICA,CASTROVIRREYNA,0.3,0.0,2.5,16.0,1380.0,23.65,25.76,8.91,65.56,15.01,24.1,9.15,2.36,0.0
2021-03,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,12.0,4.0,18.84,47.74,9.66,74.22,14.19,22.47,9.31,2.24,3.0
2021-04,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,3.0,0.0,21.58,39.6,8.49,61.96,15.17,23.95,9.3,2.17,2.0
2021-05,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,1.0,23.0,21.03,4.96,6.98,52.18,15.02,23.77,8.79,2.14,1.0
2021-06,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,0.0,0.0,19.78,2.1,5.83,44.46,14.6,23.01,8.71,2.12,1.0
2021-07,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,1.0,0.0,20.86,0.0,5.59,43.27,14.76,24.27,5.46,2.28,0.0
2021-08,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,1.0,0.0,23.33,1.24,5.44,40.18,15.39,24.11,8.1,2.49,2.0
2021-09,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,1.0,0.0,24.21,5.7,6.36,43.62,16.42,26.38,8.77,2.55,6.0
2021-10,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,4.0,22.0,26.53,10.54,6.01,40.28,16.76,26.88,9.42,2.76,6.0
2021-11,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,0.0,0.0,25.9,26.1,6.61,49.1,15.1,24.0,9.19,2.64,14.0
2021-12,HUANCAVELICA,CASTROVIRREYNA,0.4,0.0,2.5,0.0,0.0,25.27,33.79,7.89,57.29,15.35,25.16,9.52,2.58,8.0
2022-01,HUANCAVELICA,CASTROVIRREYNA,0.35,0.0,2.6,1.0,6.0,22.1,52.7,9.02,68.12,14.68,25.26,8.82,2.57,7.0
2022-02,HUANCAVELICA,CASTROVIRREYNA,0.35,0.0,2.49,0.0,0.0,20.21,48.72,9.25,71.16,14.23,22.31,9.12,2.47,3.0
2022-03,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.49,7.0,9.0,18.68,44.95,9.51,71.96,14.53,23.52,9.64,2.35,7.0
2022-04,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.49,2.0,0.0,21.07,17.4,8.2,58.66,15.57,24.64,9.86,2.22,16.0
2022-05,HUANCAVELICA,CASTROVIRREYNA,0.45,0.0,2.6,3.0,639.0,21.46,4.340000000000001,5.67,41.73,15.2,24.73,7.05,2.16,26.0
2022-06,HUANCAVELICA,CASTROVIRREYNA,0.45,0.0,2.49,14.0,401.0,19.44,2.7,5.23,41.78,14.03,23.74,6.27,2.09,22.0
2022-07,HUANCAVELICA,CASTROVIRREYNA,0.4,0.0,2.5,3.0,5.0,20.13,0.62,5.28,40.26,14.95,25.88,6.88,2.23,9.0
2022-08,HUANCAVELICA,CASTROVIRREYNA,0.6,0.0,2.5,5.0,3.0,23.0,0.93,5.0,36.79,15.38,24.55,8.04,2.53,5.0
2022-09,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,5.0,6.0,26.2,0.3,4.1,29.21,15.9,24.98,7.46,2.71,7.0
2022-10,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,8.0,11.0,29.09,0.93,4.06,28.8,15.82,25.09,7.91,2.9,8.0
2022-11,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,4.0,4.0,27.72,1.2,5.92,41.44,16.15,26.37,8.85,2.85,11.0
2022-12,HUANCAVELICA,CASTROVIRREYNA,0.6,0.0,2.0,5.0,6.0,22.41,22.94,8.29,60.86,15.1,24.02,7.84,2.66,12.0
2023-01,HUANCAVELICA,CASTROVIRREYNA,0.55,0.0,2.49,9.0,0.0,21.29,37.82,9.2,69.69,14.55,23.15,9.35,2.54,8.0
2023-02,HUANCAVELICA,CASTROVIRREYNA,0.4,0.0,2.3,6.0,0.0,17.05,56.28,10.1,73.98,15.01,25.51,8.69,2.35,4.0
2023-03,HUANCAVELICA,CASTROVIRREYNA,0.7,0.0,2.5,0.0,0.0,16.89,19.22,10.15,75.11,14.92,25.22,10.17,2.39,17.0
2023-04,HUANCAVELICA,CASTROVIRREYNA,0.0,0.0,2.5,0.0,0.0,19.79,8.100000000000001,9.57,68.11,15.59,24.35,8.85,2.17,5.0
2023-05,HUANCAVELICA,CASTROVIRREYNA,1.0,0.0,2.5,0.0,0.0,20.1,9.61,7.0,48.92,16.01,24.91,7.84,2.15,15.0
2023-06,HUANCAVELICA,CASTROVIRREYNA,0.8,0.0,2.0,0.0,0.0,20.33,0.0,5.69,42.48,15.32,25.17,7.48,2.22,9.0
2023-07,HUANCAVELICA,CASTROVIRREYNA,1.2,0.0,2.5,0.0,0.0,20.6,0.0,6.13,43.72,16.06,25.69,8.28,2.21,5.0
